,text,retweet_count,favorite_count,followers_count,verified,listed_count,created_at,hashtags,name
1,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
2,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
3,"What’s the first #cryptocurrency you bought?

👇🏼👇🏼👇🏼👇🏼👇🏼",197,1222,610999,True,2268,Sat Mar 12 17:17:00 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [17, 32]}]",David Gokhshtein
4,Get into the lifeboats! Here it comes.  Understand what a dollar crash means and MOST IMPORTANTLY what #potus #EO o… https://t.co/RrmlF2GEu2,131,270,1397342,True,14676,Sat Mar 12 12:56:39 +0000 2022,"[{'text': 'potus', 'indices': [103, 109]}, {'text': 'EO', 'indices': [110, 113]}]",Glenn Beck
5,"Payment giant Stripe has brought back #cryptocurrency support after 4 years. The company now says, ""#crypto is goin… https://t.co/4bXFoVPdR0",106,302,2450129,True,10862,Sat Mar 12 22:32:47 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [38, 53]}, {'text': 'crypto', 'indices': [100, 107]}]",Bitcoin News
6,"Hey #vergefam did you know?

 #XVG is available to be purchased with a #creditcard on @binance along with many othe… https://t.co/J69b1FIoMq",53,161,335813,True,2070,Sat Mar 12 22:28:55 +0000 2022,"[{'text': 'vergefam', 'indices': [4, 13]}, {'text': 'XVG', 'indices': [30, 34]}, {'text': 'creditcard', 'indices': [71, 82]}]",VergeCurrency
7,"Daily Tech Update! 🚀
We're #testing our c++ and c# #APIs. 🔥

Join Us Here For Everything #5ire ⤵⤵… https://t.co/IkYe9BxFIq",69,156,249302,True,142,Sat Mar 12 08:54:48 +0000 2022,"[{'text': 'testing', 'indices': [27, 35]}, {'text': 'APIs', 'indices': [51, 56]}, {'text': '5ire', 'indices': [89, 94]}]",5ireChain
8,"🤣It’s apparent there’s no need for daylight saving in the world of crypto.

⏰Still, #DaylightSavingTime begins at 2… https://t.co/tYC5GpY4hD",28,109,398469,True,702,Sat Mar 12 20:41:32 +0000 2022,"[{'text': 'DaylightSavingTime', 'indices': [84, 103]}]",BitMart.Exchange
9,"#nano on @kalkineau (hello, #NanoCommunity in Australia 🇦🇺!)

Main features of nano:

🪶 Lightweight 
🥬 Eco-friendly… https://t.co/3fOXfneCn3",21,112,151305,True,1363,Sat Mar 12 17:02:01 +0000 2022,"[{'text': 'nano', 'indices': [0, 5]}, {'text': 'NanoCommunity', 'indices': [28, 42]}]",Nano
10,@ASTRODNKY @SpectreWallet @Coinflect @SEEK_Token2 @Valor_World @GorillaDiamondT @GlowTokenLLC And we LOVE legit pro… https://t.co/0tMFEN2Fbt,2375,2665,124466,True,95,Sat Mar 12 17:05:52 +0000 2022,[],$POODL
11,JUST IN: The U.S. Department of the Treasury is launching a #Bitcoin &amp; #crypto awareness program.,705,3895,722198,True,1513,Sat Mar 12 02:49:33 +0000 2022,"[{'text': 'Bitcoin', 'indices': [60, 68]}, {'text': 'crypto', 'indices': [75, 82]}]",Watcher.Guru
12,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
13,"Hey #BlueSparrow. I introduce you to your own central exchange: https://t.co/FRFGCRNGWa

It will be arriving in jus… https://t.co/s5ZJudNomv",346,456,64852,True,77,Sat Mar 12 22:28:19 +0000 2022,"[{'text': 'BlueSparrow', 'indices': [4, 16]}]",Shannon Bray
14,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
15,JUST IN: U.S Government will target banks and #crypto exchanges that allow Russian oligarchs to use their platforms.,219,1322,722198,True,1513,Sat Mar 12 22:34:35 +0000 2022,"[{'text': 'crypto', 'indices': [46, 53]}]",Watcher.Guru
16,"Only a small percentage of the global population owns #crypto, by 2030, it will be about 50%. Plan accordingly.",240,1787,921840,True,5538,Sat Mar 12 06:47:00 +0000 2022,"[{'text': 'crypto', 'indices': [54, 61]}]",Lark Davis
17,Would you quit #crypto forever if you receive $5 million right now?,335,5116,75938,True,272,Sat Mar 12 18:48:15 +0000 2022,"[{'text': 'crypto', 'indices': [15, 22]}]",Crypto Rover
18,#crypto is the best asset class to invest in this decade. Nothing else will provide bigger gains.,271,1925,921840,True,5538,Sat Mar 12 02:43:00 +0000 2022,"[{'text': 'crypto', 'indices': [0, 7]}]",Lark Davis
19,"#Pitbull New Iconic #NFT Character Collection is now officially on @CoinMarketCal ⚪️

Vote as real &amp; get $PIT trend… https://t.co/bRP2yqQ7kt",339,1108,136932,True,191,Sat Mar 12 09:41:20 +0000 2022,"[{'text': 'Pitbull', 'indices': [0, 8]}, {'text': 'NFT', 'indices': [20, 24]}]",Pitbull Token
20,"It may not always feel like it, but we are still early for #crypto!",227,1867,921840,True,5538,Sat Mar 12 20:27:00 +0000 2022,"[{'text': 'crypto', 'indices': [59, 66]}]",Lark Davis
21,"#Ethereum is trading close to its support of $2,550 on Saturday, as the #crypto market consolidation continues. https://t.co/aPMYEhuxH0",83,301,2450129,True,10862,Sat Mar 12 14:38:27 +0000 2022,"[{'text': 'Ethereum', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [72, 79]}]",Bitcoin News
22,"TATA Coin क्या है? आपको इस Crypto में निवेश करना चाहिए?
#TATACOIN #Crypto
https://t.co/U3KVHhMkeY",124,200,3189038,True,1670,Sat Mar 12 08:07:08 +0000 2022,"[{'text': 'TATACOIN', 'indices': [56, 65]}, {'text': 'Crypto', 'indices': [66, 73]}]",NDTV India
23,"Litecoin ⚡ transactions with the world's largest #crypto payments processor are increasing again! 

$LTC is the mos… https://t.co/BOHCsgh3F5",104,409,927963,True,4747,Sat Mar 12 16:45:28 +0000 2022,"[{'text': 'crypto', 'indices': [49, 56]}]",Litecoin
0,"Calling all SPORTS FANS!🏈 🏀🏒

@DFSMAFIA99 IS BRINGING CRYPTO INNOVATION TO THE WORLD OF FANTASY SPORTS! 

CA: 0x5DB… https://t.co/Rgk2QYwLk7",1486,2013,114548,True,207,Sat Mar 12 15:24:49 +0000 2022,[],CRYPTO GIRL
1,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
2,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
3,"What’s the first #cryptocurrency you bought?

👇🏼👇🏼👇🏼👇🏼👇🏼",197,1222,610999,True,2268,Sat Mar 12 17:17:00 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [17, 32]}]",David Gokhshtein
4,Get into the lifeboats! Here it comes.  Understand what a dollar crash means and MOST IMPORTANTLY what #potus #EO o… https://t.co/RrmlF2GEu2,131,270,1397342,True,14676,Sat Mar 12 12:56:39 +0000 2022,"[{'text': 'potus', 'indices': [103, 109]}, {'text': 'EO', 'indices': [110, 113]}]",Glenn Beck
5,"Payment giant Stripe has brought back #cryptocurrency support after 4 years. The company now says, ""#crypto is goin… https://t.co/4bXFoVPdR0",106,302,2450129,True,10862,Sat Mar 12 22:32:47 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [38, 53]}, {'text': 'crypto', 'indices': [100, 107]}]",Bitcoin News
6,"Hey #vergefam did you know?

 #XVG is available to be purchased with a #creditcard on @binance along with many othe… https://t.co/J69b1FIoMq",53,161,335813,True,2070,Sat Mar 12 22:28:55 +0000 2022,"[{'text': 'vergefam', 'indices': [4, 13]}, {'text': 'XVG', 'indices': [30, 34]}, {'text': 'creditcard', 'indices': [71, 82]}]",VergeCurrency
7,"Daily Tech Update! 🚀
We're #testing our c++ and c# #APIs. 🔥

Join Us Here For Everything #5ire ⤵⤵… https://t.co/IkYe9BxFIq",69,156,249302,True,142,Sat Mar 12 08:54:48 +0000 2022,"[{'text': 'testing', 'indices': [27, 35]}, {'text': 'APIs', 'indices': [51, 56]}, {'text': '5ire', 'indices': [89, 94]}]",5ireChain
8,"🤣It’s apparent there’s no need for daylight saving in the world of crypto.

⏰Still, #DaylightSavingTime begins at 2… https://t.co/tYC5GpY4hD",28,109,398469,True,702,Sat Mar 12 20:41:32 +0000 2022,"[{'text': 'DaylightSavingTime', 'indices': [84, 103]}]",BitMart.Exchange
9,"#nano on @kalkineau (hello, #NanoCommunity in Australia 🇦🇺!)

Main features of nano:

🪶 Lightweight 
🥬 Eco-friendly… https://t.co/3fOXfneCn3",21,112,151305,True,1363,Sat Mar 12 17:02:01 +0000 2022,"[{'text': 'nano', 'indices': [0, 5]}, {'text': 'NanoCommunity', 'indices': [28, 42]}]",Nano
10,@ASTRODNKY @SpectreWallet @Coinflect @SEEK_Token2 @Valor_World @GorillaDiamondT @GlowTokenLLC And we LOVE legit pro… https://t.co/0tMFEN2Fbt,2375,2665,124466,True,95,Sat Mar 12 17:05:52 +0000 2022,[],$POODL
11,JUST IN: The U.S. Department of the Treasury is launching a #Bitcoin &amp; #crypto awareness program.,705,3895,722198,True,1513,Sat Mar 12 02:49:33 +0000 2022,"[{'text': 'Bitcoin', 'indices': [60, 68]}, {'text': 'crypto', 'indices': [75, 82]}]",Watcher.Guru
12,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
13,"Hey #BlueSparrow. I introduce you to your own central exchange: https://t.co/FRFGCRNGWa

It will be arriving in jus… https://t.co/s5ZJudNomv",346,456,64852,True,77,Sat Mar 12 22:28:19 +0000 2022,"[{'text': 'BlueSparrow', 'indices': [4, 16]}]",Shannon Bray
14,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
15,JUST IN: U.S Government will target banks and #crypto exchanges that allow Russian oligarchs to use their platforms.,219,1322,722198,True,1513,Sat Mar 12 22:34:35 +0000 2022,"[{'text': 'crypto', 'indices': [46, 53]}]",Watcher.Guru
16,"Only a small percentage of the global population owns #crypto, by 2030, it will be about 50%. Plan accordingly.",240,1787,921840,True,5538,Sat Mar 12 06:47:00 +0000 2022,"[{'text': 'crypto', 'indices': [54, 61]}]",Lark Davis
17,Would you quit #crypto forever if you receive $5 million right now?,335,5116,75938,True,272,Sat Mar 12 18:48:15 +0000 2022,"[{'text': 'crypto', 'indices': [15, 22]}]",Crypto Rover
18,#crypto is the best asset class to invest in this decade. Nothing else will provide bigger gains.,271,1925,921840,True,5538,Sat Mar 12 02:43:00 +0000 2022,"[{'text': 'crypto', 'indices': [0, 7]}]",Lark Davis
19,"#Pitbull New Iconic #NFT Character Collection is now officially on @CoinMarketCal ⚪️

Vote as real &amp; get $PIT trend… https://t.co/bRP2yqQ7kt",339,1108,136932,True,191,Sat Mar 12 09:41:20 +0000 2022,"[{'text': 'Pitbull', 'indices': [0, 8]}, {'text': 'NFT', 'indices': [20, 24]}]",Pitbull Token
20,"It may not always feel like it, but we are still early for #crypto!",227,1867,921840,True,5538,Sat Mar 12 20:27:00 +0000 2022,"[{'text': 'crypto', 'indices': [59, 66]}]",Lark Davis
21,"#Ethereum is trading close to its support of $2,550 on Saturday, as the #crypto market consolidation continues. https://t.co/aPMYEhuxH0",83,301,2450129,True,10862,Sat Mar 12 14:38:27 +0000 2022,"[{'text': 'Ethereum', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [72, 79]}]",Bitcoin News
22,"TATA Coin क्या है? आपको इस Crypto में निवेश करना चाहिए?
#TATACOIN #Crypto
https://t.co/U3KVHhMkeY",124,200,3189038,True,1670,Sat Mar 12 08:07:08 +0000 2022,"[{'text': 'TATACOIN', 'indices': [56, 65]}, {'text': 'Crypto', 'indices': [66, 73]}]",NDTV India
23,"Litecoin ⚡ transactions with the world's largest #crypto payments processor are increasing again! 

$LTC is the mos… https://t.co/BOHCsgh3F5",104,409,927963,True,4747,Sat Mar 12 16:45:28 +0000 2022,"[{'text': 'crypto', 'indices': [49, 56]}]",Litecoin
24,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
25,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
26,Press RETWEET if you love how AMC is now accepting #Dogecoin!!!,730,1683,544777,True,596,Sat Mar 12 07:06:28 +0000 2022,"[{'text': 'Dogecoin', 'indices': [51, 60]}]",Matt Wallace
27,Robinhood just decided to kick releasing #Dogecoin wallets up a notch! Check... YOU MAY HAVE YOURS NOW!,241,1399,544777,True,596,Sat Mar 12 21:47:00 +0000 2022,"[{'text': 'Dogecoin', 'indices': [41, 50]}]",Matt Wallace
28,ROBINHOOD #DOGECOIN WALLETS!!!,291,1882,544777,True,596,Sat Mar 12 05:33:13 +0000 2022,"[{'text': 'DOGECOIN', 'indices': [10, 19]}]",Matt Wallace
0,"Calling all SPORTS FANS!🏈 🏀🏒

@DFSMAFIA99 IS BRINGING CRYPTO INNOVATION TO THE WORLD OF FANTASY SPORTS! 

CA: 0x5DB… https://t.co/Rgk2QYwLk7",1486,2013,114548,True,207,Sat Mar 12 15:24:49 +0000 2022,[],CRYPTO GIRL
1,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
2,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
3,"What’s the first #cryptocurrency you bought?

👇🏼👇🏼👇🏼👇🏼👇🏼",197,1222,610999,True,2268,Sat Mar 12 17:17:00 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [17, 32]}]",David Gokhshtein
4,Get into the lifeboats! Here it comes.  Understand what a dollar crash means and MOST IMPORTANTLY what #potus #EO o… https://t.co/RrmlF2GEu2,131,270,1397342,True,14676,Sat Mar 12 12:56:39 +0000 2022,"[{'text': 'potus', 'indices': [103, 109]}, {'text': 'EO', 'indices': [110, 113]}]",Glenn Beck
5,"Payment giant Stripe has brought back #cryptocurrency support after 4 years. The company now says, ""#crypto is goin… https://t.co/4bXFoVPdR0",106,302,2450129,True,10862,Sat Mar 12 22:32:47 +0000 2022,"[{'text': 'cryptocurrency', 'indices': [38, 53]}, {'text': 'crypto', 'indices': [100, 107]}]",Bitcoin News
6,"Hey #vergefam did you know?

 #XVG is available to be purchased with a #creditcard on @binance along with many othe… https://t.co/J69b1FIoMq",53,161,335813,True,2070,Sat Mar 12 22:28:55 +0000 2022,"[{'text': 'vergefam', 'indices': [4, 13]}, {'text': 'XVG', 'indices': [30, 34]}, {'text': 'creditcard', 'indices': [71, 82]}]",VergeCurrency
7,"Daily Tech Update! 🚀
We're #testing our c++ and c# #APIs. 🔥

Join Us Here For Everything #5ire ⤵⤵… https://t.co/IkYe9BxFIq",69,156,249302,True,142,Sat Mar 12 08:54:48 +0000 2022,"[{'text': 'testing', 'indices': [27, 35]}, {'text': 'APIs', 'indices': [51, 56]}, {'text': '5ire', 'indices': [89, 94]}]",5ireChain
8,"🤣It’s apparent there’s no need for daylight saving in the world of crypto.

⏰Still, #DaylightSavingTime begins at 2… https://t.co/tYC5GpY4hD",28,109,398469,True,702,Sat Mar 12 20:41:32 +0000 2022,"[{'text': 'DaylightSavingTime', 'indices': [84, 103]}]",BitMart.Exchange
9,"#nano on @kalkineau (hello, #NanoCommunity in Australia 🇦🇺!)

Main features of nano:

🪶 Lightweight 
🥬 Eco-friendly… https://t.co/3fOXfneCn3",21,112,151305,True,1363,Sat Mar 12 17:02:01 +0000 2022,"[{'text': 'nano', 'indices': [0, 5]}, {'text': 'NanoCommunity', 'indices': [28, 42]}]",Nano
10,@ASTRODNKY @SpectreWallet @Coinflect @SEEK_Token2 @Valor_World @GorillaDiamondT @GlowTokenLLC And we LOVE legit pro… https://t.co/0tMFEN2Fbt,2375,2665,124466,True,95,Sat Mar 12 17:05:52 +0000 2022,[],$POODL
11,JUST IN: The U.S. Department of the Treasury is launching a #Bitcoin &amp; #crypto awareness program.,705,3895,722198,True,1513,Sat Mar 12 02:49:33 +0000 2022,"[{'text': 'Bitcoin', 'indices': [60, 68]}, {'text': 'crypto', 'indices': [75, 82]}]",Watcher.Guru
12,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
13,"Hey #BlueSparrow. I introduce you to your own central exchange: https://t.co/FRFGCRNGWa

It will be arriving in jus… https://t.co/s5ZJudNomv",346,456,64852,True,77,Sat Mar 12 22:28:19 +0000 2022,"[{'text': 'BlueSparrow', 'indices': [4, 16]}]",Shannon Bray
14,AMC theatres now accepts #Dogecoin and #ShibaInu payments. #crypto #cryptocurrency $DOGE $SHIB https://t.co/HyaoYibJeO,517,1663,2450129,True,10862,Sat Mar 12 02:33:44 +0000 2022,"[{'text': 'Dogecoin', 'indices': [25, 34]}, {'text': 'ShibaInu', 'indices': [39, 48]}, {'text': 'crypto', 'indices': [59, 66]}, {'text': 'cryptocurrency', 'indices': [67, 82]}]",Bitcoin News
15,JUST IN: U.S Government will target banks and #crypto exchanges that allow Russian oligarchs to use their platforms.,219,1322,722198,True,1513,Sat Mar 12 22:34:35 +0000 2022,"[{'text': 'crypto', 'indices': [46, 53]}]",Watcher.Guru
16,"Only a small percentage of the global population owns #crypto, by 2030, it will be about 50%. Plan accordingly.",240,1787,921840,True,5538,Sat Mar 12 06:47:00 +0000 2022,"[{'text': 'crypto', 'indices': [54, 61]}]",Lark Davis
17,Would you quit #crypto forever if you receive $5 million right now?,335,5116,75938,True,272,Sat Mar 12 18:48:15 +0000 2022,"[{'text': 'crypto', 'indices': [15, 22]}]",Crypto Rover
18,#crypto is the best asset class to invest in this decade. Nothing else will provide bigger gains.,271,1925,921840,True,5538,Sat Mar 12 02:43:00 +0000 2022,"[{'text': 'crypto', 'indices': [0, 7]}]",Lark Davis
19,"#Pitbull New Iconic #NFT Character Collection is now officially on @CoinMarketCal ⚪️

Vote as real &amp; get $PIT trend… https://t.co/bRP2yqQ7kt",339,1108,136932,True,191,Sat Mar 12 09:41:20 +0000 2022,"[{'text': 'Pitbull', 'indices': [0, 8]}, {'text': 'NFT', 'indices': [20, 24]}]",Pitbull Token
20,"It may not always feel like it, but we are still early for #crypto!",227,1867,921840,True,5538,Sat Mar 12 20:27:00 +0000 2022,"[{'text': 'crypto', 'indices': [59, 66]}]",Lark Davis
21,"#Ethereum is trading close to its support of $2,550 on Saturday, as the #crypto market consolidation continues. https://t.co/aPMYEhuxH0",83,301,2450129,True,10862,Sat Mar 12 14:38:27 +0000 2022,"[{'text': 'Ethereum', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [72, 79]}]",Bitcoin News
22,"TATA Coin क्या है? आपको इस Crypto में निवेश करना चाहिए?
#TATACOIN #Crypto
https://t.co/U3KVHhMkeY",124,200,3189038,True,1670,Sat Mar 12 08:07:08 +0000 2022,"[{'text': 'TATACOIN', 'indices': [56, 65]}, {'text': 'Crypto', 'indices': [66, 73]}]",NDTV India
23,"Litecoin ⚡ transactions with the world's largest #crypto payments processor are increasing again! 

$LTC is the mos… https://t.co/BOHCsgh3F5",104,409,927963,True,4747,Sat Mar 12 16:45:28 +0000 2022,"[{'text': 'crypto', 'indices': [49, 56]}]",Litecoin
24,"AMC Theatres has integrated with Bitpay to accept #cryptocurrencies, including #dogecoin and #shibainu. #crypto… https://t.co/gV7Y4V8xzY",357,1130,2450129,True,10862,Sat Mar 12 11:33:45 +0000 2022,"[{'text': 'cryptocurrencies', 'indices': [50, 67]}, {'text': 'dogecoin', 'indices': [79, 88]}, {'text': 'shibainu', 'indices': [93, 102]}, {'text': 'crypto', 'indices': [104, 111]}]",Bitcoin News
