,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
59,1646419740,40664.85,40633.58,40655.63,11.86,482207.14,40652.25,direct,
60,1646419800,40670.61,40649.04,40652.25,4.614,187676.65,40666.58,direct,
61,1646419860,40685.65,40665.41,40666.58,9.881,401978.1,40678.24,direct,
62,1646419920,40679.23,40660.55,40678.24,3.756,152746.63,40667.58,direct,
63,1646419980,40675.39,40662.19,40667.58,2.106,85667.14,40670.3,direct,
64,1646420040,40683.44,40667.96,40670.3,1.51,61418.7,40667.96,direct,
65,1646420100,40709.85,40666.84,40667.96,2.354,95733.86,40705.67,direct,
66,1646420160,40705.68,40692.78,40705.67,1.764,71799.58,40696.32,direct,
67,1646420220,40696.32,40666.6,40696.32,7.862,319903.35,40666.62,direct,
68,1646420280,40675.88,40655.48,40666.62,13.46,547277.78,40657.51,direct,
69,1646420340,40657.98,40596.78,40657.51,79.07,3212783.36,40622.59,direct,
70,1646420400,40640.94,40622.59,40622.59,3.517,142926.33,40631.9,direct,
71,1646420460,40632.54,40599.02,40631.9,7.852,318685.23,40610.56,direct,
72,1646420520,40610.56,40579.1,40610.56,3.535,143485.03,40581.81,direct,
73,1646420580,40581.81,40552.28,40581.81,17.43,706801.84,40552.28,direct,
74,1646420640,40552.28,40495.38,40552.28,66.65,2698834.05,40519.12,direct,
75,1646420700,40540.04,40512.11,40519.12,24.6,996737.22,40516.33,direct,
76,1646420760,40521.27,40495.5,40516.33,9.951,402913.03,40512.57,direct,
77,1646420820,40519.33,40506.29,40512.57,7.788,315453.35,40508.02,direct,
78,1646420880,40508.02,40452.35,40508.02,36.35,1471570.39,40452.35,direct,
79,1646420940,40454.52,40352.55,40452.35,178.37,7194712.42,40373.9,direct,
80,1646421000,40373.9,40238.79,40373.9,75.09,3022214.82,40246.62,direct,
81,1646421060,40267.06,40196.26,40246.62,45.18,1817036.72,40196.26,direct,
82,1646421120,40226.29,40194.05,40196.26,25.23,1015817.64,40196.6,direct,
83,1646421180,40211.42,40177.91,40196.6,30.99,1244690.22,40197.67,direct,
84,1646421240,40215.41,40181.16,40197.67,9.226,370950.55,40202.24,direct,
85,1646421300,40210.87,40179.92,40202.24,14.87,597439.1,40192.37,direct,
86,1646421360,40224.36,40191.15,40192.37,9.579,385208.23,40216.83,direct,
87,1646421420,40221.52,40165.64,40216.83,5.492,220609.57,40168.76,direct,
88,1646421480,40215.14,40168.76,40168.76,8.834,354998.83,40207.06,direct,
89,1646421540,40213.82,40188.67,40207.06,8.986,361341.91,40196.43,direct,
90,1646421600,40200.86,40168.68,40196.43,14.37,577171.87,40200.86,direct,
91,1646421660,40240.29,40197.39,40200.86,20.88,840196.27,40240.29,direct,
92,1646421720,40257.99,40208.92,40240.29,18.42,741486.46,40208.92,direct,
93,1646421780,40254.21,40187.29,40208.92,12.67,509466.42,40253.98,direct,
94,1646421840,40259.95,40231.58,40253.98,6.857,275757.43,40233.91,direct,
95,1646421900,40298.84,40230.67,40233.91,9.61,386996.53,40298.84,direct,
96,1646421960,40338.92,40298.84,40298.84,10.95,441638.14,40335.9,direct,
97,1646422020,40336.24,40304.29,40335.9,13.08,527435.49,40304.42,direct,
98,1646422080,40313.62,40286.35,40304.42,9.531,383964.1,40306.61,direct,
99,1646422140,40308.55,40275.27,40306.61,7.295,293775.77,40292.37,direct,
100,1646422200,40295.32,40268.97,40292.37,30.17,1215042.93,40286.63,direct,
101,1646422260,40324.81,40280.32,40286.63,7.942,320147.17,40321.85,direct,
102,1646422320,40322.38,40296.65,40321.85,11.26,453870.12,40303.64,direct,
103,1646422380,40304.58,40298.35,40303.64,1.0,40299.55,40298.35,direct,
104,1646422440,40302.61,40287.55,40298.35,3.135,126345.86,40296.61,direct,
105,1646422500,40300.32,40267.45,40296.61,6.83,275068.18,40267.45,direct,
106,1646422560,40267.45,40241.64,40267.45,4.16,167386.61,40244.53,direct,
107,1646422620,40260.26,40231.11,40244.53,7.431,299044.32,40237.51,direct,
108,1646422680,40252.32,40234.78,40237.51,8.196,329861.93,40251.45,direct,
109,1646422740,40252.09,40227.52,40251.45,20.39,820072.51,40227.52,direct,
110,1646422800,40227.52,40205.05,40227.52,34.38,1381222.34,40205.07,direct,
111,1646422860,40205.11,40167.05,40205.07,94.57,3796378.55,40180.28,direct,
112,1646422920,40180.28,40136.62,40180.28,46.03,1847243.47,40138.53,direct,
113,1646422980,40139.0,40096.34,40138.53,31.68,1270266.26,40117.19,direct,
114,1646423040,40121.15,40042.9,40117.19,296.03,11832897.54,40101.47,direct,
115,1646423100,40103.07,40062.42,40101.47,169.53,6784891.64,40062.42,direct,
116,1646423160,40062.42,40045.8,40062.42,48.24,1930528.42,40059.95,direct,
117,1646423220,40059.95,40031.48,40059.95,113.37,4536389.45,40035.57,direct,
118,1646423280,40048.09,40032.23,40035.57,12.51,500619.71,40032.28,direct,
119,1646423340,40041.89,39922.09,40032.28,188.5,7532576.3,39923.2,direct,
120,1646423400,39967.9,39895.79,39923.2,59.83,2388025.89,39942.25,direct,
121,1646423460,40013.11,39940.89,39942.25,56.93,2276075.74,40005.99,direct,
122,1646423520,40007.35,39911.87,40005.99,34.85,1391395.75,39911.97,direct,
123,1646423580,39917.99,39832.89,39911.97,78.65,3132177.74,39904.89,direct,
124,1646423640,39937.62,39901.51,39904.89,32.39,1293228.22,39920.84,direct,
125,1646423700,39934.65,39881.4,39920.84,26.48,1055805.28,39881.4,direct,
126,1646423760,39910.13,39881.4,39881.4,45.75,1824527.47,39887.44,direct,
127,1646423820,39887.44,39846.35,39887.44,10.88,433590.72,39856.62,direct,
128,1646423880,39864.44,39784.87,39856.62,34.87,1388272.7,39793.74,direct,
129,1646423940,39794.63,39701.24,39793.74,91.67,3640360.76,39750.64,direct,
130,1646424000,39785.87,39709.69,39750.64,63.66,2529545.54,39709.69,direct,
131,1646424060,39709.89,39678.99,39709.69,42.95,1704065.73,39699.28,direct,
132,1646424120,39762.9,39696.95,39699.28,54.83,2178715.96,39762.37,direct,
133,1646424180,39827.57,39757.17,39762.37,32.87,1308261.58,39817.65,direct,
134,1646424240,39832.66,39793.1,39817.65,21.84,869459.68,39797.89,direct,
135,1646424300,39808.34,39794.15,39797.89,13.32,530346.72,39808.34,direct,
136,1646424360,39850.58,39808.34,39808.34,22.49,896132.13,39846.32,direct,
137,1646424420,39848.48,39812.17,39846.32,13.13,522943.13,39822.54,direct,
138,1646424480,39854.19,39801.86,39822.54,30.49,1214131.89,39851.45,direct,
139,1646424540,39854.24,39840.8,39851.45,15.26,607924.24,39848.78,direct,
140,1646424600,39849.4,39825.63,39848.78,7.672,305551.31,39830.33,direct,
141,1646424660,39841.14,39823.39,39830.33,9.434,375626.73,39829.01,direct,
142,1646424720,39830.14,39770.19,39829.01,10.21,406120.41,39770.19,direct,
143,1646424780,39770.41,39710.96,39770.19,33.76,1340286.32,39715.56,direct,
144,1646424840,39715.56,39622.14,39715.56,131.75,5219495.68,39643.67,direct,
145,1646424900,39648.04,39555.58,39643.67,55.57,2197778.35,39557.88,direct,
146,1646424960,39561.63,39417.78,39557.88,362.1,14315136.06,39466.38,direct,
147,1646425020,39638.87,39466.28,39466.38,23.61,933272.26,39505.37,direct,
148,1646425080,39543.66,39504.49,39505.37,26.44,1044805.84,39537.73,direct,
149,1646425140,39546.5,39414.68,39537.73,43.83,1730295.92,39415.38,direct,
150,1646425200,39415.38,39284.39,39415.38,122.06,4798241.26,39332.24,direct,
151,1646425260,39368.64,39322.11,39332.24,163.64,6438650.95,39365.87,direct,
152,1646425320,39419.15,39339.48,39365.87,32.9,1295177.03,39340.64,direct,
153,1646425380,39382.75,39338.31,39340.64,27.31,1073916.76,39347.7,direct,
154,1646425440,39347.7,39274.5,39347.7,17.08,670972.53,39284.68,direct,
155,1646425500,39284.68,39231.32,39284.68,26.23,1028810.88,39238.84,direct,
156,1646425560,39251.37,39119.46,39238.84,70.06,2744114.96,39119.46,direct,
157,1646425620,39278.09,39117.04,39119.46,36.76,1441861.23,39277.13,direct,
158,1646425680,39392.66,39274.59,39277.13,76.93,3030098.33,39390.71,direct,
159,1646425740,39412.62,39367.49,39390.71,26.85,1056787.06,39411.23,direct,
160,1646425800,39424.08,39355.54,39411.23,26.31,1035228.7,39376.26,direct,
161,1646425860,39376.26,39342.85,39376.26,11.15,438494.9,39345.57,direct,
162,1646425920,39367.26,39339.48,39345.57,16.81,661113.17,39367.26,direct,
163,1646425980,39380.64,39332.44,39367.26,15.2,597982.67,39343.02,direct,
164,1646426040,39352.57,39330.86,39343.02,9.994,393110.14,39352.57,direct,
165,1646426100,39422.81,39352.57,39352.57,18.27,719890.28,39414.96,direct,
166,1646426160,39421.91,39373.47,39414.96,21.13,832512.26,39377.26,direct,
167,1646426220,39388.38,39374.88,39377.26,12.67,498664.4,39375.16,direct,
168,1646426280,39375.16,39349.41,39375.16,13.21,519906.5,39361.35,direct,
169,1646426340,39362.34,39351.05,39361.35,4.075,160288.26,39354.2,direct,
170,1646426400,39369.86,39321.17,39354.2,15.65,615509.51,39366.75,direct,
171,1646426460,39494.13,39364.43,39366.75,54.53,2152030.9,39487.42,direct,
172,1646426520,39522.19,39456.96,39487.42,52.84,2089204.52,39516.53,direct,
173,1646426580,39554.32,39516.53,39516.53,22.03,871037.46,39529.26,direct,
174,1646426640,39529.26,39500.33,39529.26,13.5,533425.22,39500.33,direct,
175,1646426700,39516.24,39488.62,39500.33,16.32,644589.73,39506.26,direct,
176,1646426760,39529.76,39499.09,39499.7,48.72,1924911.01,39509.67,invert_divide,ETH
177,1646426820,39524.04,39478.92,39512.28,6.425,253715.73,39479.19,direct,
178,1646426880,39479.19,39425.35,39479.19,9.722,383246.27,39436.55,direct,
179,1646426940,39438.79,39428.53,39436.55,4.407,173858.95,39435.25,direct,
180,1646427000,39495.67,39435.25,39435.25,15.22,600709.56,39495.67,direct,
181,1646427060,39510.27,39484.15,39495.67,22.08,873017.98,39510.27,direct,
182,1646427120,39548.5,39510.27,39510.27,23.0,909644.75,39541.67,direct,
183,1646427180,39540.5,39500.3,39518.97,162.75,6435215.66,39540.5,invert_divide,ETH
184,1646427240,39581.26,39554.19,39554.19,24.49,969428.14,39581.26,direct,
185,1646427300,39609.51,39576.56,39581.26,21.84,864806.66,39586.64,direct,
186,1646427360,39586.64,39557.18,39586.64,5.475,216557.91,39571.55,direct,
187,1646427420,39571.55,39556.56,39571.55,5.877,232431.15,39558.86,direct,
188,1646427480,39563.08,39538.9,39558.86,9.499,375660.03,39538.9,direct,
189,1646427540,39549.99,39522.84,39538.9,30.64,1211059.05,39522.84,direct,
190,1646427600,39547.32,39488.87,39522.84,17.94,708491.5,39547.32,direct,
191,1646427660,39567.55,39540.24,39547.32,25.54,1010862.7,39557.76,direct,
192,1646427720,39557.76,39488.26,39557.76,6.209,245285.04,39490.27,direct,
193,1646427780,39496.5,39452.73,39490.27,14.93,589023.13,39456.43,direct,
194,1646427840,39456.43,39421.09,39456.43,23.66,931753.38,39446.08,direct,
195,1646427900,39490.66,39445.71,39446.08,20.48,808345.69,39465.82,direct,
196,1646427960,39465.84,39424.64,39465.82,14.07,554615.41,39439.41,direct,
197,1646428020,39451.4,39415.9,39439.41,23.14,911791.93,39449.31,direct,
198,1646428080,39449.31,39434.91,39449.31,5.539,218567.66,39446.51,direct,
199,1646428140,39451.28,39433.5,39446.51,5.121,202011.61,39437.0,direct,
200,1646428200,39444.64,39421.63,39437.0,15.58,614506.29,39444.64,direct,
201,1646428260,39501.58,39444.07,39444.64,8.722,344283.52,39469.28,direct,
202,1646428320,39469.28,39344.77,39469.28,45.77,1801916.09,39362.29,direct,
203,1646428380,39378.24,39352.52,39362.29,15.5,610204.2,39378.03,direct,
204,1646428440,39382.32,39362.8,39378.03,15.73,619157.01,39374.35,direct,
205,1646428500,39386.02,39364.58,39374.35,5.404,212777.77,39367.77,direct,
206,1646428560,39376.03,39331.4,39367.77,8.755,344353.01,39332.83,direct,
207,1646428620,39350.35,39332.83,39332.83,17.83,701053.94,39350.35,direct,
208,1646428680,39352.55,39283.46,39350.35,117.26,4607830.03,39295.82,direct,
209,1646428740,39327.88,39291.21,39295.82,19.39,761913.28,39313.45,direct,
210,1646428800,39341.65,39307.26,39313.45,6.609,259871.02,39341.28,direct,
211,1646428860,39388.04,39341.28,39341.28,5.529,217745.54,39381.69,direct,
212,1646428920,39383.17,39371.25,39381.69,28.52,1122560.68,39373.87,direct,
213,1646428980,39377.45,39368.44,39373.87,8.863,348900.84,39376.47,direct,
214,1646429040,39411.3,39376.47,39376.47,65.05,2563258.42,39403.57,direct,
215,1646429100,39414.83,39403.57,39403.57,6.62,260861.35,39409.41,direct,
216,1646429160,39417.43,39408.5,39409.41,2.384,93979.36,39410.82,direct,
217,1646429220,39417.01,39403.73,39410.82,11.83,466156.96,39403.73,direct,
218,1646429280,39403.73,39353.51,39403.73,10.09,397196.61,39361.32,direct,
219,1646429340,39372.84,39353.43,39361.32,2.681,105566.11,39363.35,direct,
220,1646429400,39369.65,39335.61,39363.35,11.75,462156.65,39335.61,direct,
221,1646429460,39344.7,39325.08,39335.61,5.684,223519.85,39325.85,direct,
222,1646429520,39339.91,39325.29,39325.85,9.761,383900.66,39335.61,direct,
223,1646429580,39342.01,39303.06,39335.61,33.04,1298944.15,39303.06,direct,
224,1646429640,39311.09,39282.09,39303.06,10.79,423707.09,39285.66,direct,
225,1646429700,39308.41,39285.66,39285.66,5.637,221351.6,39302.17,direct,
226,1646429760,39307.46,39277.4,39302.17,5.343,209855.05,39280.39,direct,
227,1646429820,39294.5,39280.39,39280.39,10.53,413567.7,39293.7,direct,
228,1646429880,39313.74,39293.7,39293.7,8.4,330264.93,39311.42,direct,
229,1646429940,39417.43,39311.42,39311.42,16.93,667063.05,39417.43,direct,
230,1646430000,39464.27,39416.96,39417.43,11.2,442341.33,39464.27,direct,
231,1646430060,39556.96,39464.26,39464.27,50.98,2015519.17,39551.4,direct,
232,1646430120,39557.57,39529.49,39551.4,8.856,350164.27,39549.7,direct,
233,1646430180,39623.69,39548.58,39549.7,37.73,1494478.13,39603.62,direct,
234,1646430240,39606.98,39532.12,39603.62,10.46,413561.39,39533.17,direct,
235,1646430300,39542.38,39523.71,39533.17,9.481,374741.66,39542.11,direct,
236,1646430360,39543.07,39525.92,39542.11,6.738,266497.1,39525.92,direct,
237,1646430420,39527.76,39522.33,39525.92,5.871,232042.77,39524.81,direct,
238,1646430480,39542.92,39514.68,39524.81,8.689,343524.92,39530.7,direct,
239,1646430540,39534.56,39518.29,39530.7,2.643,104464.35,39523.96,direct,
240,1646430600,39534.44,39523.96,39523.96,8.926,352820.1,39527.57,direct,
241,1646430660,39534.51,39510.23,39527.57,17.78,702593.95,39510.24,direct,
242,1646430720,39530.69,39461.17,39506.86,69.6,2746497.24,39461.17,invert_divide,ETH
243,1646430780,39487.32,39470.11,39487.24,13.52,533224.73,39471.61,direct,
244,1646430840,39471.61,39434.74,39471.61,5.418,213623.94,39434.74,direct,
245,1646430900,39445.04,39418.59,39434.74,14.22,560150.73,39421.4,direct,
246,1646430960,39447.58,39418.35,39421.4,8.099,319304.43,39442.34,direct,
247,1646431020,39442.44,39391.86,39442.34,9.396,370277.81,39405.22,direct,
248,1646431080,39407.54,39390.09,39405.22,5.71,225006.56,39405.62,direct,
249,1646431140,39408.45,39392.15,39405.62,5.845,230265.27,39395.67,direct,
250,1646431200,39396.84,39376.94,39395.67,3.986,157055.41,39388.18,direct,
251,1646431260,39397.78,39388.07,39388.18,0.9248,36456.17,39397.49,direct,
252,1646431320,39407.99,39387.86,39397.49,6.557,258457.38,39401.76,direct,
253,1646431380,39409.58,39401.76,39401.76,1.985,78234.12,39409.58,direct,
254,1646431440,39417.58,39408.86,39409.58,5.507,217054.4,39413.8,direct,
255,1646431500,39433.61,39413.8,39413.8,13.2,520820.13,39433.61,direct,
256,1646431560,39457.07,39433.61,39433.61,5.17,204129.55,39446.23,direct,
257,1646431620,39448.71,39392.17,39446.23,17.71,698322.02,39395.75,direct,
258,1646431680,39395.75,39370.04,39395.75,8.807,346734.74,39381.5,direct,
259,1646431740,39381.5,39345.76,39381.5,5.248,206508.21,39348.66,direct,
260,1646431800,39348.66,39320.06,39348.66,15.56,611402.63,39320.06,direct,
261,1646431860,39332.5,39301.49,39320.06,12.29,482868.93,39332.18,direct,
262,1646431920,39332.18,39300.82,39332.18,3.166,124351.5,39304.52,direct,
263,1646431980,39312.48,39302.13,39304.52,10.41,408547.73,39302.13,direct,
264,1646432040,39302.38,39270.9,39302.13,16.78,658386.31,39275.73,direct,
265,1646432100,39288.48,39271.7,39275.73,8.573,336405.58,39284.3,direct,
266,1646432160,39284.3,39166.94,39284.3,45.66,1788946.72,39193.54,direct,
267,1646432220,39252.52,39193.54,39193.54,17.73,695340.5,39250.27,direct,
268,1646432280,39274.23,39169.43,39250.27,19.3,756653.34,39171.16,direct,
269,1646432340,39171.16,39054.23,39171.16,127.43,4972219.93,39091.97,direct,
270,1646432400,39161.03,39056.97,39091.97,20.95,819099.63,39137.99,direct,
271,1646432460,39155.12,39119.85,39137.99,11.87,464348.59,39125.57,direct,
272,1646432520,39125.57,39040.93,39125.57,72.02,2808322.24,39040.97,direct,
273,1646432580,39040.97,38973.74,39040.97,33.72,1313368.17,38994.85,direct,
274,1646432640,39019.7,38970.3,38994.85,21.89,852402.88,38980.99,direct,
275,1646432700,38987.36,38931.66,38980.99,21.7,844843.48,38941.5,direct,
276,1646432760,38987.64,38941.5,38941.5,8.371,326221.73,38983.04,direct,
277,1646432820,38986.8,38825.7,38983.04,96.84,3760371.09,38826.34,direct,
278,1646432880,38841.72,38752.32,38826.34,80.52,3119490.37,38775.31,direct,
279,1646432940,38778.51,38694.41,38775.31,32.74,1268354.9,38696.55,direct,
280,1646433000,38701.59,38641.28,38696.55,29.64,1145868.1,38641.28,direct,
281,1646433060,38708.48,38621.24,38641.28,32.36,1250392.32,38705.6,direct,
282,1646433120,38758.96,38684.23,38705.6,14.3,554162.96,38701.11,direct,
283,1646433180,38763.63,38701.11,38701.11,22.79,882113.48,38742.52,direct,
284,1646433240,38774.37,38734.47,38742.52,7.63,295729.83,38767.91,direct,
285,1646433300,38787.26,38764.68,38767.91,12.59,488338.97,38785.81,direct,
286,1646433360,38792.21,38781.93,38785.81,10.64,412607.87,38792.07,direct,
287,1646433420,38836.46,38789.9,38792.07,8.85,343450.08,38832.25,direct,
288,1646433480,38844.23,38787.47,38832.25,20.54,796906.8,38798.35,direct,
289,1646433540,38816.64,38764.48,38798.35,3.085,119596.28,38789.83,direct,
290,1646433600,38792.51,38785.92,38789.83,0.7406,28710.74,38792.51,direct,
291,1646433660,38838.99,38789.0,38792.51,10.46,406405.21,38838.99,direct,
292,1646433720,38884.57,38835.06,38838.99,8.629,335512.59,38881.76,direct,
293,1646433780,38912.69,38865.37,38881.76,5.685,221102.69,38865.37,direct,
294,1646433840,38910.0,38857.76,38865.37,10.72,416710.27,38896.03,direct,
295,1646433900,38897.46,38872.3,38896.03,8.779,341227.69,38897.42,direct,
296,1646433960,38898.07,38875.46,38897.42,1.473,57254.4,38893.31,direct,
297,1646434020,38893.31,38871.25,38893.31,2.133,82914.21,38887.0,direct,
298,1646434080,38887.0,38828.34,38887.0,13.78,535631.83,38834.53,direct,
299,1646434140,38834.53,38826.33,38834.53,4.823,187185.39,38827.29,direct,
300,1646434200,38861.81,38827.28,38827.29,8.584,333459.02,38861.8,direct,
301,1646434260,38883.48,38861.8,38861.8,1.998,77659.84,38879.04,direct,
302,1646434320,38954.37,38879.04,38879.04,9.849,383457.92,38946.76,direct,
303,1646434380,38946.76,38905.56,38946.76,8.185,318600.38,38936.82,direct,
304,1646434440,38968.03,38936.82,38936.82,9.86,384297.65,38964.42,direct,
305,1646434500,38970.01,38962.18,38964.42,2.269,88452.08,38967.18,direct,
306,1646434560,38991.57,38949.08,38967.18,5.842,227615.75,38949.41,direct,
307,1646434620,38954.18,38934.78,38949.41,1.778,69244.5,38945.59,direct,
308,1646434680,39020.97,38944.39,38945.59,36.62,1427741.15,39019.44,direct,
309,1646434740,39044.34,39016.28,39019.44,49.79,1944292.3,39035.78,direct,
310,1646434800,39051.98,38996.48,39035.78,49.66,1938699.83,39041.13,direct,
311,1646434860,39063.15,39034.08,39041.13,8.749,341586.52,39050.78,direct,
312,1646434920,39060.78,39043.06,39050.78,7.288,284610.88,39043.06,direct,
313,1646434980,39043.06,39003.98,39043.06,4.622,180310.47,39008.04,direct,
314,1646435040,39025.08,39007.75,39008.04,5.107,199167.61,39024.55,direct,
315,1646435100,39031.05,38986.41,39024.55,7.038,274456.41,38996.99,direct,
316,1646435160,38998.89,38967.75,38996.99,9.893,385530.04,38967.75,direct,
317,1646435220,38980.64,38967.6,38967.75,1.11,43271.49,38977.3,direct,
318,1646435280,38984.27,38962.66,38977.3,9.229,359597.94,38984.04,direct,
319,1646435340,38989.09,38967.27,38984.04,5.424,211458.83,38975.53,direct,
320,1646435400,38987.72,38965.92,38975.53,2.488,96943.43,38987.21,direct,
321,1646435460,39005.44,38982.09,38987.21,9.222,359475.96,38983.06,direct,
322,1646435520,38983.98,38971.25,38983.06,2.271,88486.42,38971.25,direct,
323,1646435580,38987.45,38961.23,38971.25,17.42,678880.07,38985.22,direct,
324,1646435640,39001.31,38977.7,38985.22,4.484,174836.45,39001.31,direct,
325,1646435700,39021.67,38996.82,39001.31,12.01,468390.44,39021.67,direct,
326,1646435760,39058.33,39021.67,39021.67,13.07,510324.03,39058.33,direct,
327,1646435820,39105.8,39052.08,39058.33,5.408,211294.34,39052.2,direct,
328,1646435880,39052.2,38991.76,39052.2,8.435,328943.1,38991.76,direct,
329,1646435940,38991.76,38935.77,38991.76,10.23,398104.03,38938.34,direct,
330,1646436000,38938.34,38897.56,38938.34,4.891,190242.5,38918.18,direct,
331,1646436060,38943.72,38916.58,38918.18,5.118,199339.87,38943.72,direct,
332,1646436120,38973.25,38942.2,38943.72,2.679,104412.09,38970.35,direct,
333,1646436180,38973.94,38954.57,38970.35,4.21,164065.67,38965.69,direct,
334,1646436240,39008.02,38965.69,38965.69,4.176,162863.25,39008.02,direct,
335,1646436300,39046.37,39008.02,39008.02,8.45,329958.82,39041.86,direct,
336,1646436360,39052.55,39033.25,39041.86,0.5782,22565.15,39039.99,direct,
337,1646436420,39040.91,39028.81,39039.99,2.232,87107.08,39034.24,direct,
338,1646436480,39039.28,39032.78,39034.24,0.8953,34933.83,39038.44,direct,
339,1646436540,39051.71,39038.44,39038.44,3.123,121912.02,39051.71,direct,
340,1646436600,39051.71,39044.72,39051.71,1.699,66363.01,39050.54,direct,
341,1646436660,39056.37,39046.21,39050.54,3.015,117734.01,39051.18,direct,
342,1646436720,39061.89,39050.85,39051.18,3.401,132818.03,39061.57,direct,
343,1646436780,39110.63,39060.71,39061.57,18.09,706844.6,39103.06,direct,
344,1646436840,39114.35,39101.26,39103.06,1.462,57158.82,39112.16,direct,
