time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1641286800,168.99,167.55,168.68,32310.11,5436443.24,167.79,direct,
1641290400,170.32,167.32,167.79,56956.46,9626296.08,169.84,direct,
1641294000,172.27,169.84,169.84,85850.39,14700184.34,171.62,direct,
1641297600,171.95,170.57,171.62,61910.45,10600846.4,171.72,direct,
1641301200,172.22,170.8,171.72,106261.6,18229913.05,171.49,direct,
1641304800,173.4,171.31,171.49,74498.03,12846645.51,173.09,direct,
1641308400,173.83,171.56,173.09,75036.47,12962079.99,172.15,direct,
1641312000,172.45,170.96,172.15,64074.48,11005437.89,171.51,direct,
1641315600,171.75,170.07,171.51,45772.52,7833053.08,170.11,direct,
1641319200,170.84,167.1,170.11,109651.05,18508004.58,167.5,direct,
1641322800,169.48,167.14,167.5,84040.87,14164382.15,168.49,direct,
1641326400,169.43,168.18,168.49,50461.78,8526370.33,168.66,direct,
1641330000,169.24,168.23,168.66,27354.39,4618490.49,169.05,direct,
1641333600,169.13,168.11,169.05,37477.26,6320692.29,168.9,direct,
1641337200,168.92,167.49,168.9,46776.87,7869948.05,167.75,direct,
1641340800,168.89,167.19,167.75,45226.71,7599328.75,168.88,direct,
1641344400,168.88,167.18,168.88,58006.82,9730648.0,167.27,direct,
1641348000,168.6,167.25,167.27,39946.93,6714064.9,168.44,direct,
1641351600,169.27,168.39,168.44,37803.86,6386192.27,169.15,direct,
1641355200,169.33,168.3,169.15,45196.92,7633153.22,168.64,direct,
1641358800,169.08,168.11,168.64,25218.47,4248595.0,169.01,direct,
1641358800,169.08,168.11,168.64,25218.47,4248595.0,169.01,direct,
1641362400,170.1,168.57,169.01,27492.52,4658027.96,170.06,direct,
1641366000,170.42,169.47,170.06,19999.42,3397656.97,169.88,direct,
1641369600,170.05,169.11,169.88,27036.36,4585404.77,169.81,direct,
1641373200,170.85,169.61,169.81,35446.23,6027866.34,170.84,direct,
1641376800,171.28,169.76,170.84,32324.41,5510631.27,170.71,direct,
1641380400,170.8,168.02,170.71,40616.04,6863922.76,168.5,direct,
1641384000,168.95,167.56,168.5,45745.19,7691795.9,168.68,direct,
1641387600,169.22,168.02,168.68,48334.09,8146812.79,168.49,direct,
1641391200,168.87,167.5,168.49,89328.4,15017394.01,168.21,direct,
1641394800,169.25,167.94,168.21,66431.72,11194479.07,168.25,direct,
1641398400,168.6,167.5,168.25,64222.55,10784955.11,167.67,direct,
1641402000,168.06,163.08,167.67,157500.16,26076029.94,163.49,direct,
1641405600,165.27,162.56,163.49,189779.02,31044874.8,163.86,direct,
1641409200,164.28,157.6,163.86,349117.89,56119893.62,158.57,direct,
1641412800,159.69,155.35,158.57,247317.98,38993167.96,156.3,direct,
1641416400,158.19,153.4,156.3,268054.5,41689398.61,153.45,direct,
1641420000,154.25,145.02,153.45,496995.7,75050329.19,151.41,direct,
1641423600,156.11,151.06,151.41,222938.93,34412966.98,154.36,direct,
1641427200,154.76,152.75,154.36,131516.59,20236481.66,154.27,direct,
1641430800,154.35,151.62,154.27,130862.93,20025581.77,152.59,direct,
1641434400,152.63,150.51,152.59,139201.37,21072798.44,150.8,direct,
1641438000,151.35,148.17,150.8,173054.05,25946647.61,148.17,direct,
1641441600,150.54,147.08,148.17,263118.63,39065850.78,149.45,direct,
1641445200,150.9,148.54,149.45,138727.74,20762035.41,149.3,direct,
1641445200,150.9,148.54,149.45,138727.74,20762035.41,149.3,direct,
1641448800,150.06,148.55,149.3,114307.49,17077785.54,149.29,direct,
1641452400,150.74,148.83,149.29,103978.32,15598723.26,150.64,direct,
1641456000,150.89,148.78,150.64,99654.19,14920519.02,149.6,direct,
1641459600,149.74,146.68,149.6,132324.83,19605439.4,146.93,direct,
1641463200,148.71,146.02,146.93,129425.0,19089561.5,148.21,direct,
1641466800,148.69,146.62,148.21,100317.75,14817116.81,147.44,direct,
1641470400,149.0,146.23,147.44,196252.63,28945860.28,148.99,direct,
1641474000,149.77,148.23,148.99,180790.75,26927603.56,149.4,direct,
1641477600,151.0,148.04,149.4,152535.4,22784230.6,148.44,direct,
1641481200,149.99,147.27,148.44,143571.14,21332612.33,149.68,direct,
1641484800,150.47,148.83,149.68,132816.48,19891406.98,150.35,direct,
1641488400,152.71,150.22,150.35,139776.65,21235524.36,152.27,direct,
1641492000,154.37,151.99,152.27,127188.66,19503603.71,154.27,direct,
1641495600,154.34,153.42,154.27,81122.81,12486823.11,153.9,direct,
1641499200,153.93,151.15,153.9,123237.11,18796886.17,151.69,direct,
1641502800,152.08,151.05,151.69,76242.03,11557989.82,151.09,direct,
1641506400,152.09,150.47,151.09,56768.44,8583631.79,151.97,direct,
1641510000,152.02,150.05,151.97,55941.04,8442545.96,150.23,direct,
1641513600,150.64,145.63,150.23,372508.42,54790316.81,145.96,direct,
1641517200,147.78,145.92,145.96,117302.68,17236041.1,147.2,direct,
1641520800,147.46,144.57,147.2,185218.83,26983715.07,144.82,direct,
1641524400,145.05,138.08,144.82,506543.92,71654892.71,139.6,direct,
1641528000,140.69,135.68,139.6,408954.46,56631893.87,140.05,direct,
1641531600,141.13,138.87,140.05,198273.85,27764653.71,139.95,direct,
1641531600,141.13,138.87,140.05,198273.85,27764653.71,139.95,direct,
1641535200,140.11,136.29,139.95,184525.51,25441377.66,137.1,direct,
1641538800,139.31,134.72,137.1,241118.57,33017030.56,138.88,direct,
1641542400,142.51,138.25,138.88,234456.33,32872877.44,139.52,direct,
1641546000,142.02,139.28,139.52,106995.17,15098036.33,141.06,direct,
1641549600,141.47,139.1,141.06,122835.07,17248367.74,139.11,direct,
1641553200,140.25,138.37,139.11,89793.61,12514610.97,139.12,direct,
1641556800,141.9,139.12,139.12,106334.8,14994302.5,140.81,direct,
1641560400,142.72,136.76,140.81,182187.93,25401205.37,137.84,direct,
1641564000,140.5,137.45,137.84,137443.66,19135038.32,139.77,direct,
1641567600,139.95,133.79,139.77,257233.93,35138043.23,135.96,direct,
1641571200,139.86,134.42,135.96,253008.22,34722703.49,139.82,direct,
1641574800,140.2,138.07,139.82,96020.38,13351530.65,140.14,direct,
1641578400,140.35,138.38,140.14,89156.45,12413753.49,139.43,direct,
1641582000,141.65,138.24,139.43,110370.31,15393431.66,140.16,direct,
1641585600,141.0,138.69,140.16,102221.2,14310211.59,139.73,direct,
1641589200,140.45,139.34,139.73,64967.1,9083734.41,139.62,direct,
1641592800,139.63,136.05,139.62,75905.84,10458456.99,136.77,direct,
1641596400,137.43,135.92,136.77,123293.7,16843690.3,136.39,direct,
1641600000,140.03,135.8,136.39,130411.6,17965772.06,139.99,direct,
1641603600,141.49,139.64,139.99,92050.46,12928110.44,139.81,direct,
1641607200,140.07,138.33,139.81,43246.86,6018929.93,139.81,direct,
1641610800,139.82,138.27,139.81,61268.92,8522722.89,139.34,direct,
1641614400,141.87,139.32,139.34,81725.58,11476734.41,141.11,direct,
1641618000,141.86,140.7,141.11,71687.22,10121856.45,141.83,direct,
1641618000,141.86,140.7,141.11,71687.22,10121856.45,141.83,direct,
1641621600,143.75,140.42,141.83,107963.31,15287587.22,143.61,direct,
1641625200,144.58,142.53,143.61,65341.13,9369090.65,144.34,direct,
1641628800,146.32,144.26,144.34,120877.43,17581980.53,145.68,direct,
1641632400,146.92,145.67,145.68,60236.54,8815014.48,146.87,direct,
1641636000,148.04,145.96,146.87,95893.17,14093077.6,146.62,direct,
1641639600,146.66,144.73,146.62,136302.78,19823137.67,146.41,direct,
1641643200,146.75,144.17,146.41,70788.3,10290678.04,145.23,direct,
1641646800,145.95,144.48,145.23,77840.55,11315365.4,145.51,direct,
1641650400,145.71,143.32,145.51,72882.02,10552576.98,143.49,direct,
1641654000,144.65,142.3,143.49,137033.14,19650399.88,144.22,direct,
1641657600,146.13,139.87,144.22,217236.77,31014200.0,140.62,direct,
1641661200,141.17,135.09,140.62,257859.6,35656823.28,135.22,direct,
1641664800,138.2,133.01,135.22,401603.94,54331369.74,133.65,direct,
1641668400,136.31,133.12,133.65,236608.84,31802201.33,135.43,direct,
1641672000,138.96,134.64,135.43,195182.17,26709831.23,137.45,direct,
1641675600,145.86,137.29,137.45,281473.02,40210536.25,144.49,direct,
1641679200,146.82,143.63,144.49,174365.71,25406322.97,144.29,direct,
1641682800,144.46,141.62,144.29,113762.17,16264143.76,142.11,direct,
1641686400,145.32,140.74,142.11,125374.87,17884501.82,144.69,direct,
1641690000,145.25,141.8,144.69,114053.74,16335775.51,142.75,direct,
1641693600,144.48,141.87,142.75,84331.32,12078772.77,143.95,direct,
1641697200,143.96,141.48,143.95,62299.59,8904270.82,141.89,direct,
1641700800,143.62,141.81,141.89,39340.52,5617197.72,143.54,direct,
1641704400,143.72,140.88,143.54,42032.53,5983857.24,141.06,direct,
1641704400,143.72,140.88,143.54,42032.53,5983857.24,141.06,direct,
1641708000,142.17,140.55,141.06,38804.1,5486524.52,141.61,direct,
1641711600,142.03,140.12,141.61,36406.21,5127748.75,140.42,direct,
1641715200,141.33,139.08,140.42,52323.05,7323432.57,139.3,direct,
1641718800,139.92,138.6,139.3,47598.28,6622887.27,138.76,direct,
1641722400,139.96,137.88,138.76,62546.53,8697165.64,139.66,direct,
1641726000,141.06,139.65,139.66,40405.8,5674477.71,140.65,direct,
1641729600,140.88,139.31,140.65,32059.74,4485936.05,140.0,direct,
1641733200,140.68,138.46,140.0,37250.53,5195998.17,138.5,direct,
1641736800,140.48,138.48,138.5,42337.67,5908581.68,139.83,direct,
1641740400,140.23,138.0,139.83,69970.43,9738930.91,140.12,direct,
1641744000,143.4,139.68,140.12,85048.68,12003465.22,143.4,direct,
1641747600,144.73,142.49,143.4,134315.58,19305835.55,144.58,direct,
1641751200,144.98,143.2,144.58,79001.53,11410200.03,143.38,direct,
1641754800,145.65,143.04,143.38,123567.1,17877511.91,145.29,direct,
1641758400,145.62,143.63,145.29,85252.31,12324760.0,143.64,direct,
1641762000,143.88,142.09,143.64,102090.79,14589910.02,142.22,direct,
1641765600,142.57,140.82,142.22,54593.09,7744705.1,141.43,direct,
1641769200,141.71,140.05,141.43,97636.79,13728260.29,140.77,direct,
1641772800,142.53,140.18,140.77,84458.22,11937264.57,140.5,direct,
1641776400,141.36,140.0,140.5,53534.79,7527588.04,140.32,direct,
1641780000,141.35,138.89,140.32,63087.49,8847624.74,140.99,direct,
1641783600,140.99,139.87,140.99,38943.41,5468076.71,140.68,direct,
1641787200,143.54,140.31,140.68,67964.14,9672826.57,143.15,direct,
1641790800,143.31,142.33,143.15,36726.54,5246376.08,142.96,direct,
1641790800,143.31,142.33,143.15,36726.54,5246376.08,142.96,direct,
1641794400,143.27,142.33,142.96,75325.08,10746305.63,142.34,direct,
1641798000,143.75,142.3,142.34,49321.45,7052107.25,143.05,direct,
1641801600,143.46,141.2,143.05,39708.69,5638062.73,141.54,direct,
1641805200,142.14,141.19,141.54,30804.31,4362734.46,141.35,direct,
1641808800,142.15,140.78,141.35,42158.88,5960636.29,140.92,direct,
1641812400,140.97,139.0,140.92,90120.58,12609466.19,139.4,direct,
1641816000,139.7,135.47,139.4,174983.47,24031249.76,135.61,direct,
1641819600,136.75,135.08,135.61,142001.1,19286331.5,135.41,direct,
1641823200,135.62,130.06,135.41,547646.1,72622105.97,133.32,direct,
1641826800,135.51,130.95,133.32,280605.9,37253819.69,133.17,direct,
1641830400,137.15,132.64,133.17,234410.01,31729383.68,136.79,direct,
1641834000,137.51,130.78,136.79,256785.66,34265708.8,132.96,direct,
1641837600,134.67,132.68,132.96,138804.34,18550289.27,133.75,direct,
1641841200,134.61,132.38,133.75,99775.03,13310879.65,132.65,direct,
1641844800,135.67,131.93,132.65,140303.35,18805440.84,135.24,direct,
1641848400,135.66,134.61,135.24,86642.69,11714508.35,135.2,direct,
1641852000,135.96,134.54,135.2,54254.98,7334046.89,134.98,direct,
1641855600,136.11,134.47,134.98,84943.34,11528561.44,135.86,direct,
1641859200,136.17,135.08,135.86,60667.63,8224212.81,135.15,direct,
1641862800,135.67,133.65,135.15,84715.06,11418731.28,135.65,direct,
1641866400,137.51,135.47,135.65,97956.98,13376556.57,136.98,direct,
1641870000,137.5,136.13,136.98,75701.49,10363651.18,137.28,direct,
1641873600,137.9,136.1,137.28,59244.85,8106090.58,136.58,direct,
1641877200,136.62,135.08,136.58,54493.15,7389127.98,135.66,direct,
1641877200,136.62,135.08,136.58,54493.15,7389127.98,135.66,direct,
1641880800,136.76,135.47,135.66,41014.25,5585721.52,136.75,direct,
1641884400,137.37,136.28,136.75,56695.0,7765119.87,137.28,direct,
1641888000,138.36,136.16,137.28,108312.04,14894790.75,136.48,direct,
1641891600,136.93,135.38,136.48,40593.66,5529881.23,136.09,direct,
1641895200,136.66,134.31,136.09,65064.4,8788487.8,134.64,direct,
1641898800,136.2,134.5,134.64,49078.84,6648490.7,135.47,direct,
1641902400,137.07,135.13,135.47,49680.89,6779929.49,136.53,direct,
1641906000,137.07,135.73,136.53,106110.87,14494020.2,136.87,direct,
1641909600,137.74,135.09,136.87,130055.33,17764191.9,136.44,direct,
1641913200,138.0,135.87,136.44,97819.46,13409797.72,137.06,direct,
1641916800,141.4,137.0,137.06,241283.88,33687047.58,140.62,direct,
1641920400,143.1,140.26,140.62,213647.4,30290978.26,141.71,direct,
1641924000,143.51,140.82,141.71,141288.5,20125806.87,142.38,direct,
1641927600,142.88,141.56,142.38,100645.83,14320043.89,142.48,direct,
1641931200,143.17,141.64,142.48,67653.57,9630062.09,141.97,direct,
1641934800,142.19,140.94,141.97,61793.59,8749950.31,141.02,direct,
1641938400,141.19,140.13,141.02,56839.5,7989091.28,140.25,direct,
1641942000,140.91,139.82,140.25,77023.14,10810886.21,140.25,direct,
1641945600,141.56,139.92,140.25,53371.37,7506826.89,140.0,direct,
1641949200,140.27,139.23,140.0,46634.19,6519381.08,139.93,direct,
1641952800,140.85,139.93,139.93,40332.43,5666675.81,140.78,direct,
1641956400,141.08,139.98,140.78,49279.76,6926347.4,140.13,direct,
1641960000,140.4,139.69,140.13,37698.76,5281979.68,140.15,direct,
1641963600,140.36,139.65,140.15,24164.04,3384841.29,140.32,direct,
1641963600,140.36,139.65,140.15,24164.04,3384841.29,140.32,direct,
1641967200,140.87,139.44,140.32,60581.99,8499824.89,139.74,direct,
1641970800,139.86,138.27,139.74,59832.03,8308987.85,138.96,direct,
1641974400,140.28,138.76,138.96,38241.82,5341952.84,139.89,direct,
1641978000,144.12,139.61,139.89,180104.47,25532626.32,141.92,direct,
1641981600,142.61,140.57,141.92,68446.19,9684991.23,140.7,direct,
1641985200,142.56,140.08,140.7,119460.87,16892650.88,141.46,direct,
1641988800,143.74,141.28,141.46,94143.02,13449122.76,143.59,direct,
1641992400,147.77,142.57,143.59,251651.42,36531256.05,147.3,direct,
1641996000,147.63,145.63,147.3,242686.39,35579017.46,147.22,direct,
1641999600,148.64,146.43,147.22,170215.84,25114614.96,147.73,direct,
1642003200,152.23,147.69,147.73,396560.79,59700924.26,152.21,direct,
1642006800,152.24,150.37,152.21,155973.24,23574410.82,151.08,direct,
1642010400,151.42,150.39,151.08,115832.14,17475500.2,150.6,direct,
1642014000,153.26,149.27,150.6,130026.38,19625915.09,152.82,direct,
1642017600,153.21,151.36,152.82,105241.99,16037229.4,151.88,direct,
1642021200,153.26,151.69,151.88,101673.68,15491353.99,151.96,direct,
1642024800,152.8,151.65,151.96,41794.5,6359707.25,152.2,direct,
1642028400,152.64,151.44,152.2,50794.02,7718892.81,151.51,direct,
1642032000,152.23,150.55,151.51,73902.23,11191149.96,150.78,direct,
1642035600,151.2,149.4,150.78,68516.87,10285835.5,149.47,direct,
1642039200,150.21,149.24,149.47,43909.88,6576099.95,149.39,direct,
1642042800,149.66,148.27,149.39,60529.59,9001368.49,148.75,direct,
1642046400,149.68,148.71,148.75,42852.0,6398233.6,149.18,direct,
1642050000,149.98,148.79,149.18,34888.52,5212064.55,149.63,direct,
1642050000,149.98,148.79,149.18,34888.52,5212064.55,149.63,direct,
1642053600,150.92,149.45,149.63,38333.86,5758760.77,150.51,direct,
1642057200,151.63,150.1,150.51,41787.82,6308222.72,151.46,direct,
1642060800,152.59,151.32,151.46,51261.14,7793082.31,151.9,direct,
1642064400,152.25,151.05,151.9,25720.61,3899794.35,151.83,direct,
1642068000,152.85,151.81,151.83,33361.94,5083571.53,151.88,direct,
1642071600,152.09,150.02,151.88,48850.93,7368150.27,150.44,direct,
1642075200,153.92,150.36,150.44,75276.27,11454136.45,153.78,direct,
1642078800,154.98,153.6,153.78,147146.65,22725397.1,154.94,direct,
1642082400,157.85,154.63,154.94,196238.45,30727934.13,157.16,direct,
1642086000,157.41,151.76,157.16,263951.26,40597515.11,154.88,direct,
1642089600,155.2,152.59,154.88,148120.74,22829395.52,152.6,direct,
1642093200,153.24,148.39,152.6,256890.06,38626192.47,150.66,direct,
1642096800,151.79,148.78,150.66,124526.98,18747673.76,149.67,direct,
1642100400,151.42,146.59,149.67,165832.47,24729171.55,147.71,direct,
1642104000,148.19,145.63,147.71,140003.92,20554605.38,148.19,direct,
1642107600,149.91,147.91,148.19,100417.25,14961702.98,149.02,direct,
1642111200,149.46,146.32,149.02,64606.95,9555901.51,146.71,direct,
1642114800,147.55,145.59,146.71,57616.41,8455503.11,146.2,direct,
1642118400,148.03,144.57,146.2,106444.32,15604804.19,147.78,direct,
1642122000,148.0,146.79,147.78,43181.78,6364149.42,147.43,direct,
1642125600,147.94,145.77,147.43,46363.47,6821050.2,147.91,direct,
1642129200,148.02,146.85,147.91,32300.94,4764389.71,147.67,direct,
1642132800,149.04,147.49,147.67,43734.69,6484679.83,147.94,direct,
1642136400,149.45,147.26,147.94,50395.45,7478549.1,149.36,direct,
1642136400,149.45,147.26,147.94,50395.45,7478549.1,149.36,direct,
1642140000,150.62,148.85,149.36,59641.12,8932742.58,149.64,direct,
1642143600,149.67,146.84,149.64,68099.73,10092087.58,147.69,direct,
1642147200,147.82,145.24,147.69,82042.59,11985104.15,146.15,direct,
1642150800,147.41,146.14,146.15,31228.34,4587504.07,146.64,direct,
1642154400,147.04,142.61,146.64,127572.47,18438359.68,143.18,direct,
1642158000,143.77,142.04,143.18,126989.3,18136660.29,143.48,direct,
1642161600,144.93,142.09,143.48,87073.16,12506910.14,143.84,direct,
1642165200,145.3,142.86,143.84,132985.11,19160761.85,143.37,direct,
1642168800,147.01,142.95,143.37,133384.84,19382671.72,146.66,direct,
1642172400,148.41,145.8,146.66,121947.24,17953785.51,147.35,direct,
1642176000,148.19,145.76,147.35,85197.7,12538393.93,147.86,direct,
1642179600,148.59,145.83,147.86,59650.8,8767403.95,145.94,direct,
1642183200,147.23,145.71,145.94,49655.76,7278360.58,146.96,direct,
1642186800,149.88,146.83,146.96,108315.53,16103697.17,148.42,direct,
1642190400,149.01,146.71,148.42,105892.69,15626006.72,146.71,direct,
1642194000,147.62,146.31,146.71,123777.34,18189874.36,147.04,direct,
1642197600,147.58,146.26,147.04,77808.23,11430545.0,147.07,direct,
1642201200,147.38,145.5,147.07,65086.14,9518446.11,146.18,direct,
1642204800,146.53,145.08,146.18,62383.24,9090925.02,145.75,direct,
1642208400,147.01,145.52,145.75,84944.63,12434142.35,146.54,direct,
1642212000,147.35,146.06,146.54,57975.18,8509793.19,147.12,direct,
1642215600,147.18,145.72,147.12,66562.37,9751252.85,145.96,direct,
1642219200,146.31,144.7,145.96,40950.71,5955027.87,145.25,direct,
1642222800,145.9,145.17,145.25,63747.76,9272385.53,145.19,direct,
1642222800,145.9,145.17,145.25,63747.76,9272385.53,145.19,direct,
1642226400,145.67,144.78,145.19,60922.42,8853380.22,145.63,direct,
1642230000,145.88,145.14,145.63,28396.88,4130061.3,145.5,direct,
1642233600,146.09,145.25,145.5,38865.07,5656989.58,145.39,direct,
1642237200,145.71,144.88,145.39,30869.65,4486542.44,145.6,direct,
1642240800,146.31,145.37,145.6,40053.39,5842904.89,145.63,direct,
1642244400,146.82,145.39,145.63,27815.71,4063532.54,146.43,direct,
1642248000,146.71,144.08,146.43,50224.58,7284461.66,144.8,direct,
1642251600,145.58,144.35,144.8,43441.54,6298651.68,145.51,direct,
1642255200,146.83,145.15,145.51,63919.05,9332190.82,146.57,direct,
1642258800,148.66,145.91,146.57,66480.72,9793801.54,148.01,direct,
1642262400,148.83,147.7,148.01,62146.05,9210215.18,148.11,direct,
1642266000,148.82,147.98,148.11,49131.12,7296456.06,148.48,direct,
1642269600,148.58,147.3,148.48,59384.35,8780832.61,147.62,direct,
1642273200,148.47,147.47,147.62,36078.9,5339223.68,148.0,direct,
1642276800,149.59,148.0,148.0,58650.64,8733091.7,148.87,direct,
1642280400,149.24,147.68,148.87,60502.54,8990931.66,148.14,direct,
1642284000,148.88,148.01,148.14,24132.6,3581246.57,148.58,direct,
1642287600,148.7,147.5,148.58,27637.93,4088471.3,147.74,direct,
1642291200,147.92,146.81,147.74,31682.4,4672176.94,147.45,direct,
1642294800,148.29,147.29,147.45,33327.81,4926037.32,147.3,direct,
1642298400,147.7,146.22,147.3,61007.88,8972421.8,146.58,direct,
1642302000,147.29,146.25,146.58,25171.13,3691556.45,146.99,direct,
1642305600,147.84,146.5,146.99,30603.01,4508160.27,147.32,direct,
1642309200,147.61,146.59,147.32,34983.41,5154246.58,146.61,direct,
1642309200,147.61,146.59,147.32,34983.41,5154246.58,146.61,direct,
1642312800,148.68,146.5,146.61,48915.25,7238503.17,148.5,direct,
1642316400,150.07,148.36,148.5,60317.15,9004135.45,149.76,direct,
1642320000,150.78,148.94,149.76,61191.18,9181978.42,149.06,direct,
1642323600,149.56,148.85,149.06,21048.71,3139930.45,149.17,direct,
1642327200,150.1,148.38,149.17,27611.0,4128998.15,148.42,direct,
1642330800,148.65,147.73,148.42,40883.44,6063796.86,148.21,direct,
1642334400,149.3,148.08,148.21,38464.89,5712932.6,148.95,direct,
1642338000,149.98,147.19,148.95,69961.46,10400513.34,149.87,direct,
1642341600,151.96,149.38,149.87,79841.57,12048835.33,151.28,direct,
1642345200,151.45,149.75,151.28,65563.28,9869302.01,149.98,direct,
1642348800,151.02,149.7,149.98,57827.74,8704286.75,150.28,direct,
1642352400,150.73,149.21,150.28,46995.56,7049166.68,149.64,direct,
1642356000,149.98,148.57,149.64,45270.24,6749705.96,148.9,direct,
1642359600,148.99,147.86,148.9,36996.17,5490186.74,148.02,direct,
1642363200,148.67,147.42,148.02,44941.1,6654188.16,147.72,direct,
1642366800,148.21,146.34,147.72,92390.29,13573989.72,146.8,direct,
1642370400,148.23,146.64,146.8,33313.66,4916739.5,147.9,direct,
1642374000,148.44,147.39,147.9,47826.87,7077584.72,147.96,direct,
1642377600,148.29,146.51,147.96,56220.17,8287447.09,146.8,direct,
1642381200,147.02,145.59,146.8,100766.74,14724784.19,145.97,direct,
1642384800,145.99,144.61,145.97,110833.14,16096021.73,145.13,direct,
1642388400,145.23,142.99,145.13,135468.07,19528074.9,143.02,direct,
1642392000,143.91,142.62,143.02,69094.51,9898317.44,142.88,direct,
1642395600,143.17,141.75,142.88,83790.15,11931143.96,143.06,direct,
1642395600,143.17,141.75,142.88,83790.15,11931143.96,143.06,direct,
1642399200,143.71,142.82,143.06,43496.52,6232984.08,143.14,direct,
1642402800,143.86,143.02,143.14,33725.73,4840308.64,143.36,direct,
1642406400,143.8,143.07,143.36,27613.44,3959419.03,143.6,direct,
1642410000,143.95,143.2,143.6,42742.11,6141691.42,143.82,direct,
1642413600,143.94,142.42,143.82,63581.22,9097197.75,143.37,direct,
1642417200,143.74,142.37,143.37,31753.05,4542213.95,142.52,direct,
1642420800,143.02,141.09,142.52,72582.25,10316242.04,142.07,direct,
1642424400,142.98,142.01,142.07,34758.8,4954375.52,142.42,direct,
1642428000,143.85,142.26,142.42,56528.04,8100121.66,143.47,direct,
1642431600,143.52,141.8,143.47,71553.61,10207438.31,142.17,direct,
1642435200,142.54,140.2,142.17,139699.98,19685183.47,140.92,direct,
1642438800,141.04,139.23,140.92,117655.34,16478846.93,139.93,direct,
1642442400,139.97,138.85,139.93,161455.08,22486091.41,139.48,direct,
1642446000,140.11,139.2,139.48,117062.03,16348740.5,139.94,direct,
1642449600,140.22,139.17,139.94,73365.94,10251080.57,139.18,direct,
1642453200,139.55,137.15,139.18,98011.58,13546522.4,138.26,direct,
1642456800,139.96,137.46,138.26,66055.45,9174673.82,139.14,direct,
1642460400,140.33,139.14,139.14,54293.97,7596242.18,139.84,direct,
1642464000,141.56,139.66,139.84,82661.66,11642135.94,141.32,direct,
1642467600,141.88,140.49,141.32,57184.24,8067160.1,140.79,direct,
1642471200,140.99,139.73,140.79,51128.03,7168101.29,140.24,direct,
1642474800,140.56,139.03,140.24,55402.0,7738539.18,139.27,direct,
1642478400,139.51,138.18,139.27,51974.74,7212241.54,138.79,direct,
1642482000,139.34,138.35,138.79,38977.05,5419103.19,139.11,direct,
1642482000,139.34,138.35,138.79,38977.05,5419103.19,139.11,direct,
1642485600,140.94,139.11,139.11,37440.44,5253017.57,140.66,direct,
1642489200,140.9,139.57,140.66,28415.61,3979695.56,140.22,direct,
1642492800,140.34,137.83,140.22,65435.09,9092959.6,137.89,direct,
1642496400,138.18,136.13,137.89,86371.21,11849704.37,137.38,direct,
1642500000,138.19,136.99,137.38,33699.56,4636726.8,137.39,direct,
1642503600,137.8,136.99,137.39,31055.91,4263995.74,137.66,direct,
1642507200,138.25,136.42,137.66,43593.05,5976853.62,137.46,direct,
1642510800,137.58,135.31,137.46,70259.82,9555969.16,136.44,direct,
1642514400,136.7,134.39,136.44,209976.47,28419754.5,136.18,direct,
1642518000,137.77,135.7,136.18,79770.67,10925674.98,136.69,direct,
