,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
0,1646205240,43833.4,43805.9,43813.85,25.82,1131241.23,43833.4,direct,
1,1646205300,43852.78,43797.41,43833.4,26.1,1143512.24,43797.55,direct,
2,1646205360,43797.55,43761.86,43797.55,25.31,1107223.07,43767.74,direct,
3,1646205420,43794.33,43764.75,43767.74,10.52,460779.23,43773.64,direct,
4,1646205480,43791.07,43771.72,43773.64,12.05,527907.16,43790.69,direct,
5,1646205540,43803.68,43766.59,43790.69,84.06,3684141.74,43790.61,direct,
6,1646205600,43798.79,43777.74,43790.61,12.96,567020.09,43788.66,direct,
7,1646205660,43788.66,43765.23,43788.66,23.96,1047440.95,43770.08,direct,
8,1646205720,43802.52,43743.04,43770.08,28.18,1232069.85,43744.63,direct,
9,1646205780,43745.02,43706.67,43744.63,12.02,525787.57,43723.54,direct,
10,1646205840,43727.06,43709.13,43723.54,13.78,602910.01,43723.52,direct,
11,1646205900,43810.95,43723.52,43723.52,17.41,762303.54,43806.47,direct,
12,1646205960,43811.86,43783.89,43806.47,16.58,726172.91,43805.05,direct,
13,1646206020,43826.63,43798.31,43805.05,12.91,565565.46,43813.55,direct,
14,1646206080,43890.97,43813.12,43813.55,35.48,1556353.1,43874.44,direct,
15,1646206140,43899.26,43874.44,43874.44,16.73,734354.84,43897.88,direct,
16,1646206200,43931.43,43893.21,43897.88,20.05,880886.88,43931.43,direct,
17,1646206260,43949.2,43925.41,43931.43,20.78,912617.37,43930.88,direct,
18,1646206320,43943.55,43911.42,43930.88,21.82,958620.39,43911.42,direct,
19,1646206380,43918.84,43884.78,43911.42,18.32,803974.5,43886.44,direct,
20,1646206440,43897.71,43873.5,43886.44,17.89,785211.77,43885.59,direct,
21,1646206500,43897.94,43882.09,43885.59,22.83,1002279.23,43897.6,direct,
22,1646206560,43910.35,43897.6,43897.6,11.65,511800.35,43906.51,direct,
23,1646206620,43906.51,43896.67,43906.51,7.24,317812.02,43897.08,direct,
24,1646206680,43906.58,43893.57,43897.08,5.724,251290.58,43897.36,direct,
25,1646206740,43917.37,43881.5,43897.36,18.06,792665.36,43881.5,direct,
26,1646206800,43888.19,43881.02,43881.5,23.3,1022295.03,43886.71,direct,
27,1646206860,43907.65,43886.71,43886.71,79.41,3490631.38,43907.5,direct,
28,1646206920,43920.87,43897.31,43907.5,15.1,663603.79,43911.23,direct,
29,1646206980,43917.65,43905.71,43911.23,8.971,393993.73,43916.77,direct,
30,1646207040,43935.83,43916.77,43916.77,7.882,346262.34,43930.34,direct,
31,1646207100,43940.27,43919.58,43930.34,10.57,464107.91,43924.31,direct,
32,1646207160,43930.0,43911.75,43924.31,13.64,599110.7,43915.22,direct,
33,1646207220,43915.22,43902.29,43915.22,17.26,757833.29,43906.11,direct,
34,1646207280,43908.09,43896.13,43906.11,10.69,469167.9,43899.54,direct,
35,1646207340,43943.06,43899.36,43899.54,26.87,1180348.6,43942.94,direct,
36,1646207400,43986.24,43938.41,43942.94,16.79,738272.68,43982.58,direct,
37,1646207460,43983.01,43964.56,43982.58,25.33,1113712.17,43972.21,direct,
38,1646207520,43974.54,43962.12,43972.21,17.7,777827.67,43963.63,direct,
39,1646207580,43963.63,43932.9,43963.63,10.22,448943.6,43936.97,direct,
40,1646207640,43940.64,43919.03,43936.97,13.5,593057.77,43932.7,direct,
41,1646207700,43934.42,43914.5,43932.7,20.76,911656.19,43918.49,direct,
42,1646207760,43937.7,43914.89,43918.49,10.24,449827.72,43934.25,direct,
43,1646207820,43937.27,43933.31,43934.25,9.403,413033.5,43933.53,direct,
44,1646207880,43956.16,43927.2,43933.53,12.02,528290.74,43956.16,direct,
45,1646207940,43988.81,43956.16,43956.16,9.109,400517.5,43988.81,direct,
46,1646208000,44004.08,43983.37,43988.81,41.52,1826994.79,44001.68,direct,
47,1646208060,44014.71,43972.55,44001.68,13.33,586628.64,44007.28,direct,
48,1646208120,44024.83,44006.51,44007.28,30.67,1350561.65,44013.48,direct,
49,1646208180,44052.2,44013.0,44013.48,4.161,183171.46,44028.94,direct,
50,1646208240,44051.15,44028.61,44028.94,15.19,669270.25,44049.79,direct,
51,1646208300,44057.94,43973.65,44049.79,17.81,783264.0,43973.65,direct,
52,1646208360,43973.65,43871.47,43973.65,17.61,772681.42,43884.74,direct,
53,1646208420,43884.74,43842.6,43884.74,19.98,875785.44,43850.68,direct,
