time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1641344400,46333.57,46103.09,46270.29,670.37,30990990.92,46105.91,direct,
1641348000,46377.44,46105.91,46105.91,815.43,37722898.85,46303.8,direct,
1641351600,46543.44,46303.1,46303.8,647.09,30047183.51,46432.84,direct,
1641355200,46523.46,46354.42,46432.84,443.38,20591096.9,46408.56,direct,
1641358800,46414.2,46251.63,46408.56,412.73,19109264.09,46308.38,direct,
1641358800,46414.2,46251.63,46408.56,412.73,19109264.09,46308.38,direct,
1641362400,46463.93,46252.94,46308.38,280.33,12993492.51,46454.49,direct,
1641366000,46487.82,46344.3,46454.49,311.32,14449361.17,46404.97,direct,
1641369600,46671.93,46279.21,46404.97,595.43,27687451.33,46644.63,direct,
1641373200,46951.27,46585.73,46644.63,763.81,35727360.89,46856.98,direct,
1641376800,47067.18,46713.44,46856.98,753.55,35295140.22,46821.45,direct,
1641380400,46836.78,46128.22,46821.45,988.05,45856597.94,46273.38,direct,
1641384000,46341.27,45912.95,46273.38,1325.96,61113755.86,46224.36,direct,
1641387600,46450.7,46110.32,46224.36,1135.82,52598271.74,46436.34,direct,
1641391200,46821.95,46157.08,46436.34,2611.79,121318759.37,46717.76,direct,
1641394800,46824.77,46392.51,46717.76,1271.64,59301449.86,46628.07,direct,
1641398400,46674.47,46291.07,46628.07,1266.52,58857796.51,46300.83,direct,
1641402000,46461.19,46003.6,46300.83,1138.7,52643715.99,46005.88,direct,
1641405600,46269.75,45553.27,46005.88,3657.37,167598140.91,45918.65,direct,
1641409200,46094.07,44589.9,45918.65,7679.21,347450478.64,44649.15,direct,
1641412800,44799.45,43882.99,44649.15,7873.03,347918453.71,43929.35,direct,
1641416400,44297.61,43496.96,43929.35,3753.11,164490928.72,43602.79,direct,
1641420000,43762.57,42510.86,43602.79,5828.19,251628229.02,43448.24,direct,
1641423600,43708.74,43250.09,43448.24,2562.03,111490693.85,43432.51,direct,
1641427200,43756.69,43289.22,43432.51,2054.61,89404605.02,43675.92,direct,
1641430800,43779.23,43287.72,43675.92,1461.74,63662483.28,43561.68,direct,
1641434400,43606.46,43150.45,43561.68,1483.92,64311753.11,43257.07,direct,
1641438000,43300.09,42825.76,43257.07,1770.36,76253115.17,42826.73,direct,
1641441600,43130.92,42600.33,42826.73,1984.46,85054759.87,43036.42,direct,
1641445200,43235.21,42821.3,43036.42,1509.14,64911394.21,43055.05,direct,
1641445200,43235.21,42821.3,43036.42,1509.14,64911394.21,43055.05,direct,
1641448800,43217.21,42906.65,43055.05,867.31,37315593.01,43084.11,direct,
1641452400,43255.97,42992.87,43084.11,846.85,36533045.67,43236.13,direct,
1641456000,43252.2,42932.2,43236.13,1074.83,46287290.04,43053.9,direct,
1641459600,43076.89,42468.76,43053.9,2431.57,103860666.76,42589.86,direct,
1641463200,42933.51,42574.63,42589.86,1437.67,61492618.4,42871.69,direct,
1641466800,42944.39,42690.62,42871.69,980.88,42018761.11,42857.69,direct,
1641470400,43048.82,42630.98,42857.69,1036.39,44370444.82,43048.22,direct,
1641474000,43184.69,42909.77,43048.22,1282.27,55198428.89,43143.33,direct,
1641477600,43225.07,42759.62,43143.33,1903.96,81857558.76,42780.74,direct,
1641481200,42996.86,42655.44,42780.74,2424.29,103876306.71,42943.88,direct,
1641484800,43091.89,42755.02,42943.88,2026.29,86946399.95,42876.16,direct,
1641488400,43170.24,42802.08,42876.16,1881.42,80903363.19,43015.26,direct,
1641492000,43402.71,42988.04,43015.26,1748.69,75521811.68,43373.28,direct,
1641495600,43506.2,43238.28,43373.28,1753.16,76080915.61,43437.06,direct,
1641499200,43583.39,43111.75,43437.06,2012.06,87214136.66,43217.49,direct,
1641502800,43242.41,43072.01,43217.49,1228.98,53049482.39,43118.33,direct,
1641506400,43231.89,43005.65,43118.33,933.28,40256586.76,43175.29,direct,
1641510000,43226.51,43059.33,43175.29,670.65,28933253.38,43094.54,direct,
1641513600,43138.79,42736.81,43094.54,1543.68,66165873.83,42773.34,direct,
1641517200,43018.89,42770.6,42773.34,877.61,37676239.17,43001.99,direct,
1641520800,43017.77,42768.72,43001.99,637.11,27310393.01,42782.18,direct,
1641524400,42807.4,41618.78,42782.18,5584.42,235116506.13,41796.87,direct,
1641528000,41888.26,41061.38,41796.87,5261.38,218188628.62,41679.36,direct,
1641531600,41942.17,41533.34,41679.36,2224.62,92854870.5,41835.26,direct,
1641531600,41942.17,41533.34,41679.36,2224.62,92854870.5,41835.26,direct,
1641535200,41840.92,41405.2,41835.26,1412.1,58720805.41,41507.74,direct,
1641538800,41698.58,41213.35,41507.74,1804.13,74800762.9,41687.5,direct,
1641542400,42673.92,41613.24,41687.5,3707.61,156281534.04,42073.64,direct,
1641546000,42573.62,42054.89,42073.64,1226.19,51964809.76,42414.79,direct,
1641549600,42504.57,42182.34,42414.79,1121.94,47532129.72,42182.34,direct,
1641553200,42326.37,42156.93,42182.34,530.25,22394518.92,42240.83,direct,
1641556800,42479.9,42239.09,42240.83,745.8,31616807.13,42388.76,direct,
1641560400,42718.71,41298.02,42388.76,3496.72,146730866.24,41475.83,direct,
1641564000,42110.05,41394.1,41475.83,2401.38,100315082.82,41893.4,direct,
1641567600,41913.96,40750.42,41893.4,5681.77,234316258.85,41330.04,direct,
1641571200,42208.24,40946.15,41330.04,4283.44,178096241.66,42162.3,direct,
1641574800,42236.21,41774.24,42162.3,1700.18,71305663.98,41994.77,direct,
1641578400,41994.77,41521.55,41994.77,1187.08,49571295.83,41699.34,direct,
1641582000,41882.48,41510.68,41699.34,1356.9,56575699.36,41761.39,direct,
1641585600,42038.9,41605.03,41761.39,1704.79,71278820.7,41909.73,direct,
1641589200,42018.42,41860.99,41909.73,966.68,40533398.1,41885.57,direct,
1641592800,41885.57,41371.43,41885.57,971.85,40477651.33,41535.73,direct,
1641596400,41586.58,41345.34,41535.73,882.83,36628092.17,41543.79,direct,
1641600000,42094.3,41543.79,41543.79,1092.28,45675637.82,41988.18,direct,
1641603600,42229.62,41859.83,41988.18,914.59,38464887.88,41897.21,direct,
1641607200,41931.52,41700.32,41897.21,488.87,20445640.18,41882.31,direct,
1641610800,41896.42,41661.13,41882.31,580.57,24260056.08,41808.94,direct,
1641614400,41985.37,41763.31,41808.94,609.73,25527650.26,41907.49,direct,
1641618000,41992.74,41844.37,41907.49,413.03,17313387.56,41973.75,direct,
1641618000,41992.74,41844.37,41907.49,413.03,17313387.56,41973.75,direct,
1641621600,41993.76,41747.9,41973.75,431.38,18062335.11,41926.94,direct,
1641625200,41973.62,41853.45,41926.94,413.77,17341356.13,41919.12,direct,
1641628800,42174.08,41900.09,41919.12,712.25,29933188.85,41969.39,direct,
1641632400,42158.83,41966.14,41969.39,445.07,18718864.12,42158.58,direct,
1641636000,42193.49,41832.66,42158.58,606.95,25510131.44,41920.17,direct,
1641639600,41971.17,41774.92,41920.17,484.48,20278567.64,41949.18,direct,
1641643200,42036.52,41784.54,41949.18,425.58,17826989.49,41887.52,direct,
1641646800,42019.6,41653.0,41887.52,732.71,30672441.65,41909.98,direct,
1641650400,42001.24,41721.27,41909.98,612.48,25642088.49,41744.11,direct,
1641654000,41797.15,41481.67,41744.11,1435.12,59718977.01,41612.22,direct,
1641657600,41734.88,41262.01,41612.22,1565.06,64939800.21,41335.57,direct,
1641661200,41398.68,40811.43,41335.57,2601.66,107015318.2,40816.07,direct,
1641664800,41298.75,40579.7,40816.07,3282.64,134219332.62,40674.88,direct,
1641668400,41062.23,40534.37,40674.88,2777.82,113336029.87,40819.11,direct,
1641672000,41161.37,40723.4,40819.11,1376.23,56328498.87,40965.46,direct,
1641675600,42040.93,40941.87,40965.46,3248.46,135013402.23,41793.71,direct,
1641679200,42306.77,41764.13,41793.71,1535.1,64575378.61,41936.1,direct,
1641682800,41949.05,41670.02,41936.1,773.37,32351272.53,41686.67,direct,
1641686400,41825.4,41398.56,41686.67,1225.53,50954417.56,41767.5,direct,
1641690000,41922.27,41613.39,41767.5,776.28,32403277.78,41820.3,direct,
1641693600,42179.55,41790.83,41820.3,904.59,37992311.48,42117.35,direct,
1641697200,42119.35,41806.24,42117.35,556.79,23359299.76,41846.36,direct,
1641700800,42103.15,41822.16,41846.36,460.67,19330744.55,42094.81,direct,
1641704400,42096.66,41724.77,42094.81,552.44,23141150.84,41764.25,direct,
1641704400,42096.66,41724.77,42094.81,552.44,23141150.84,41764.25,direct,
1641708000,41946.94,41686.52,41764.25,399.87,16727550.29,41876.75,direct,
1641711600,41909.71,41790.53,41876.75,266.14,11134393.29,41804.44,direct,
1641715200,41933.68,41625.57,41804.44,480.01,20037511.54,41669.44,direct,
1641718800,41766.13,41482.47,41669.44,533.14,22182890.46,41513.74,direct,
1641722400,41716.92,41417.1,41513.74,440.89,18320152.68,41646.23,direct,
1641726000,41976.52,41646.13,41646.23,750.82,31424017.6,41866.44,direct,
1641729600,41924.97,41696.46,41866.44,547.33,22870300.5,41761.75,direct,
1641733200,41892.91,41479.15,41761.75,898.31,37438310.88,41479.15,direct,
1641736800,41738.7,41477.39,41479.15,861.77,35868484.35,41550.89,direct,
1641740400,41681.54,41237.13,41550.89,1332.58,55271858.18,41630.59,direct,
1641744000,42146.65,41577.58,41630.59,1203.69,50371937.05,42144.93,direct,
1641747600,42212.75,41898.62,42144.93,1229.38,51695554.77,42096.16,direct,
1641751200,42270.04,41933.95,42096.16,1372.56,57808731.71,41983.05,direct,
1641754800,42742.78,41954.21,41983.05,2153.21,91326418.07,42712.13,direct,
1641758400,42800.66,42391.66,42712.13,1249.18,53188937.21,42455.21,direct,
1641762000,42540.39,42299.4,42455.21,953.62,40442674.38,42315.51,direct,
1641765600,42491.31,42103.86,42315.51,827.63,35028948.11,42211.25,direct,
1641769200,42283.49,41780.56,42211.25,1510.26,63332585.77,41869.6,direct,
1641772800,42035.38,41631.69,41869.6,1669.48,69821232.98,41659.23,direct,
1641776400,41848.18,41604.37,41659.23,802.58,33487133.99,41823.09,direct,
1641780000,42010.44,41736.53,41823.09,748.49,31360952.27,41944.42,direct,
1641783600,42002.01,41880.74,41944.42,671.86,28179314.56,41989.69,direct,
1641787200,42251.07,41945.47,41989.69,799.21,33660509.85,42206.21,direct,
1641790800,42237.55,41969.89,42206.21,619.92,26091041.54,42037.26,direct,
1641790800,42237.55,41969.89,42206.21,619.92,26091041.54,42037.26,direct,
1641794400,42045.67,41842.73,42037.26,880.15,36908796.17,41934.28,direct,
1641798000,42157.95,41918.96,41934.28,597.75,25120917.43,42053.84,direct,
1641801600,42118.57,41733.28,42053.84,934.77,39141431.29,41824.45,direct,
1641805200,41936.14,41728.44,41824.45,657.66,27514602.65,41813.59,direct,
1641808800,41985.33,41770.01,41813.59,725.43,30386710.52,41795.3,direct,
1641812400,41804.64,41451.78,41795.3,1525.45,63460869.84,41552.58,direct,
1641816000,41606.62,40945.55,41552.58,2245.84,92625106.04,40958.89,direct,
1641819600,41063.14,40733.06,40958.89,2520.49,103039801.34,40778.88,direct,
1641823200,41217.45,39667.6,40778.88,12980.78,523109413.61,40796.78,direct,
1641826800,41208.92,40582.57,40796.78,3601.24,147150866.65,40999.57,direct,
1641830400,41962.77,40873.07,40999.57,5104.53,212196861.98,41913.01,direct,
1641834000,42111.09,40593.52,41913.01,6143.93,253355965.83,41207.75,direct,
1641837600,41736.13,41142.98,41207.75,2210.63,91645152.23,41636.06,direct,
1641841200,41712.26,41250.54,41636.06,1682.77,69828793.83,41288.85,direct,
1641844800,41771.49,41187.65,41288.85,1613.03,66860960.13,41704.3,direct,
1641848400,41982.31,41598.75,41704.3,1481.92,61912043.03,41724.32,direct,
1641852000,41851.47,41543.25,41724.32,802.88,33476186.68,41620.53,direct,
1641855600,41891.66,41526.43,41620.53,956.18,39936268.89,41832.59,direct,
1641859200,41887.21,41613.34,41832.59,679.73,28367605.4,41615.88,direct,
1641862800,42071.07,41570.42,41615.88,1532.7,64122733.65,41931.66,direct,
1641866400,42395.55,41833.5,41931.66,1641.71,69193597.52,42187.92,direct,
1641870000,42285.8,42081.46,42187.92,648.89,27369286.56,42283.01,direct,
1641873600,42372.3,42155.16,42283.01,912.88,38587622.07,42328.55,direct,
1641877200,42331.72,42027.52,42328.55,1067.11,44965877.79,42113.14,direct,
1641877200,42331.72,42027.52,42328.55,1067.11,44965877.79,42113.14,direct,
1641880800,42227.93,41995.2,42113.14,607.75,25602489.54,42111.99,direct,
1641884400,42280.84,42097.5,42111.99,657.15,27720380.99,42209.25,direct,
1641888000,42572.63,41957.24,42209.25,1883.91,79565056.26,41998.99,direct,
1641891600,42146.51,41855.39,41998.99,815.53,34258418.82,41992.15,direct,
1641895200,42067.67,41596.4,41992.15,1204.57,50362724.48,41633.75,direct,
1641898800,41933.82,41606.62,41633.75,1333.92,55745736.03,41849.88,direct,
1641902400,41960.57,41736.88,41849.88,711.8,29800760.3,41835.61,direct,
1641906000,41890.17,41599.18,41835.61,1046.42,43680615.99,41710.35,direct,
1641909600,41821.65,41279.45,41710.35,2347.58,97466255.46,41632.88,direct,
1641913200,42167.03,41466.38,41632.88,2712.75,113482711.97,41742.41,direct,
1641916800,42959.93,41704.3,41742.41,4615.12,196156236.17,42721.35,direct,
1641920400,43113.11,42349.76,42721.35,4665.89,199194002.18,42571.33,direct,
1641924000,42937.54,42386.16,42571.33,1672.98,71441217.77,42767.97,direct,
1641927600,43097.18,42626.41,42767.97,1822.77,78122816.97,43008.99,direct,
1641931200,43122.32,42725.71,43008.99,1513.11,64899851.5,42811.56,direct,
1641934800,42831.03,42654.6,42811.56,1085.09,46381408.14,42688.35,direct,
1641938400,42781.35,42634.8,42688.35,594.38,25374884.71,42729.33,direct,
1641942000,42900.96,42662.06,42729.33,780.61,33408360.4,42743.03,direct,
1641945600,42976.92,42607.65,42743.03,1025.11,43848984.79,42704.29,direct,
1641949200,42787.74,42595.37,42704.29,700.03,29867366.64,42649.13,direct,
1641952800,42719.33,42471.08,42649.13,660.36,28123822.46,42571.67,direct,
1641956400,42671.64,42517.57,42571.67,458.41,19529760.27,42619.61,direct,
1641960000,42740.11,42545.79,42619.61,448.07,19103831.62,42639.59,direct,
1641963600,42782.5,42580.16,42639.59,362.06,15459973.61,42718.89,direct,
1641963600,42782.5,42580.16,42639.59,362.06,15459973.61,42718.89,direct,
1641967200,42874.86,42624.65,42718.89,745.66,31862200.05,42691.01,direct,
1641970800,42691.01,42488.37,42691.01,558.03,23750835.44,42578.24,direct,
1641974400,42723.72,42528.76,42578.24,423.88,18071860.13,42619.34,direct,
1641978000,42917.39,42591.84,42619.34,627.68,26843173.62,42820.29,direct,
1641981600,42995.74,42761.29,42820.29,848.73,36401689.3,42785.51,direct,
1641985200,43442.42,42713.48,42785.51,2580.78,111196088.94,42951.08,direct,
1641988800,43303.29,42904.94,42951.08,1412.47,60914670.18,43303.29,direct,
1641992400,44102.6,43215.24,43303.29,4935.67,215929317.86,43954.71,direct,
1641996000,43982.42,43709.17,43954.71,2843.72,124638615.23,43879.01,direct,
1641999600,43956.5,43426.23,43879.01,2367.86,103528769.79,43571.76,direct,
1642003200,43697.19,43360.8,43571.76,1875.11,81660660.68,43637.55,direct,
1642006800,43889.92,43516.99,43637.55,1430.56,62551770.1,43863.72,direct,
1642010400,43910.65,43594.71,43863.72,1377.37,60270542.1,43613.97,direct,
1642014000,43776.94,43558.82,43613.97,1107.06,48310760.34,43759.66,direct,
1642017600,44011.63,43661.69,43759.66,1438.04,63014386.3,43844.81,direct,
1642021200,44293.83,43769.28,43844.81,2215.94,97483348.49,43789.63,direct,
1642024800,43955.99,43773.59,43789.63,551.88,24206541.87,43861.77,direct,
1642028400,44040.52,43846.85,43861.77,864.57,38006798.99,43919.67,direct,
1642032000,44062.13,43701.57,43919.67,807.26,35423431.07,43735.72,direct,
1642035600,43822.0,43546.85,43735.72,834.29,36435224.2,43557.95,direct,
1642039200,43697.02,43555.75,43557.95,620.26,27056517.48,43609.92,direct,
1642042800,43653.13,43446.12,43609.92,715.54,31140675.33,43527.81,direct,
1642046400,43731.93,43508.8,43527.81,490.16,21397604.68,43649.09,direct,
1642050000,43773.19,43604.64,43649.09,364.41,15917215.73,43702.67,direct,
1642050000,43773.19,43604.64,43649.09,364.41,15917215.73,43702.67,direct,
1642053600,43811.35,43678.92,43702.67,338.15,14793714.42,43734.62,direct,
1642057200,43787.63,43610.18,43734.62,358.79,15675371.78,43720.99,direct,
1642060800,43924.6,43698.62,43720.99,459.05,20122097.9,43924.39,direct,
1642064400,44009.79,43772.96,43924.39,644.6,28285894.46,43888.54,direct,
1642068000,44037.05,43790.6,43888.54,591.66,25981681.46,43809.47,direct,
1642071600,43850.08,43540.31,43809.47,1067.3,46609106.3,43626.41,direct,
1642075200,43829.74,43606.85,43626.41,890.08,38961810.4,43822.22,direct,
1642078800,43953.21,43707.79,43822.22,769.32,33727261.03,43947.26,direct,
1642082400,44442.67,43874.03,43947.26,2900.15,128124732.45,44182.24,direct,
1642086000,44224.47,42901.31,44182.24,4611.65,199834917.64,43223.31,direct,
1642089600,43478.5,43096.34,43223.31,2023.03,87605339.1,43275.36,direct,
1642093200,43275.36,42576.48,43275.36,3124.02,133773288.18,42838.82,direct,
1642096800,42971.69,42648.69,42838.82,1182.22,50636890.93,42725.96,direct,
1642100400,42902.87,42551.62,42725.96,1409.18,60178884.59,42717.0,direct,
1642104000,42746.8,42334.75,42717.0,2075.31,88256423.62,42740.3,direct,
1642107600,42905.79,42689.46,42740.3,1018.99,43619879.67,42827.75,direct,
1642111200,42917.56,42457.19,42827.75,956.5,40844118.49,42618.2,direct,
1642114800,42728.75,42518.38,42618.2,907.5,38681509.19,42575.61,direct,
1642118400,42796.48,42396.94,42575.61,1224.35,52163975.49,42777.09,direct,
1642122000,42794.08,42567.21,42777.09,551.24,23520452.67,42609.73,direct,
1642125600,42753.45,42459.07,42609.73,603.12,25704779.05,42745.57,direct,
1642129200,42765.23,42613.58,42745.57,695.14,29678498.3,42669.61,direct,
1642132800,42861.04,42653.51,42669.61,738.5,31575258.65,42707.48,direct,
1642136400,42921.52,42675.06,42707.48,604.28,25858992.99,42907.98,direct,
1642136400,42921.52,42675.06,42707.48,604.28,25858992.99,42907.98,direct,
1642140000,42984.74,42802.09,42907.98,710.98,30497927.42,42837.38,direct,
1642143600,42904.16,42615.14,42837.38,863.57,36906191.35,42651.23,direct,
1642147200,42683.62,42396.67,42651.23,947.9,40283824.2,42534.31,direct,
1642150800,42702.77,42493.22,42534.31,544.81,23213462.77,42576.3,direct,
1642154400,42632.73,41985.84,42576.3,1938.25,81851991.15,42100.82,direct,
1642158000,42101.2,41849.99,42100.82,1893.48,79435537.53,42029.25,direct,
1642161600,42245.71,41785.44,42029.25,1784.61,75035342.36,42074.71,direct,
1642165200,42334.18,42046.72,42074.71,1450.55,61251631.58,42174.2,direct,
1642168800,43107.99,42138.28,42174.2,2425.61,103390918.09,43006.32,direct,
1642172400,43330.39,42813.6,43006.32,2585.96,111449212.21,43117.25,direct,
1642176000,43231.57,42885.51,43117.25,1809.68,77963063.06,43212.28,direct,
1642179600,43275.35,42884.3,43212.28,976.56,42044442.91,42923.58,direct,
1642183200,43118.73,42798.46,42923.58,856.56,36773248.35,43079.07,direct,
1642186800,43404.91,43036.32,43079.07,1188.42,51354082.41,43118.58,direct,
1642190400,43204.14,43040.92,43118.58,796.77,34352686.63,43123.4,direct,
1642194000,43467.05,43121.78,43123.4,841.45,36419203.07,43321.49,direct,
1642197600,43419.63,43210.76,43321.49,631.08,27314851.61,43297.62,direct,
1642201200,43305.34,43025.49,43297.62,627.42,27061255.67,43089.83,direct,
1642204800,43189.37,42937.23,43089.83,566.78,24404123.72,43132.05,direct,
1642208400,43174.35,42899.49,43132.05,425.63,18318722.86,43001.07,direct,
1642212000,43115.23,42936.96,43001.07,312.98,13469969.68,43115.19,direct,
1642215600,43143.54,42938.41,43115.19,331.57,14279442.74,42952.17,direct,
1642219200,42973.53,42755.91,42952.17,873.81,37466192.39,42944.97,direct,
1642222800,43068.69,42860.55,42944.97,275.48,11835246.32,43012.25,direct,
1642222800,43068.69,42860.55,42944.97,275.48,11835246.32,43012.25,direct,
1642226400,43120.18,42908.43,43012.25,310.87,13367240.67,43105.39,direct,
1642230000,43110.35,42956.42,43105.39,224.64,9666770.41,43097.96,direct,
1642233600,43130.43,42983.44,43097.96,259.9,11192340.92,43004.31,direct,
1642237200,43100.83,42909.28,43004.31,366.49,15748418.29,43081.64,direct,
1642240800,43300.52,43033.81,43081.64,672.71,29069043.02,43129.82,direct,
1642244400,43129.82,42990.3,43129.82,536.93,23119251.33,43039.13,direct,
1642248000,43051.14,42589.82,43039.13,948.68,40575966.2,42726.09,direct,
1642251600,42988.47,42674.51,42726.09,517.7,22187621.48,42935.63,direct,
1642255200,43326.04,42788.55,42935.63,1094.66,47186058.41,43217.91,direct,
1642258800,43427.26,43106.62,43217.91,633.88,27422418.1,43421.5,direct,
1642262400,43443.98,43266.41,43421.5,555.58,24083568.03,43359.94,direct,
1642266000,43562.44,43278.94,43359.94,931.33,40445010.83,43402.94,direct,
1642269600,43408.65,43270.75,43402.94,519.37,22507960.88,43353.53,direct,
1642273200,43571.45,43339.99,43353.53,544.69,23670653.43,43550.12,direct,
1642276800,43811.94,43497.96,43550.12,1062.37,46396799.61,43516.44,direct,
1642280400,43534.94,43183.9,43516.44,872.98,37845189.36,43332.97,direct,
1642284000,43412.98,43149.85,43332.97,483.73,20931198.65,43259.5,direct,
1642287600,43396.21,43087.54,43259.5,752.35,32526096.05,43088.74,direct,
1642291200,43120.01,43016.81,43088.74,433.06,18652393.5,43081.34,direct,
1642294800,43168.17,43014.05,43081.34,360.25,15517465.37,43025.1,direct,
1642298400,43101.71,42868.83,43025.1,439.04,18878291.0,42945.9,direct,
1642302000,43066.09,42887.71,42945.9,312.51,13430209.62,43009.41,direct,
1642305600,43093.29,42898.11,43009.41,538.23,23155180.08,43060.84,direct,
1642309200,43147.88,43000.67,43060.84,215.6,9289765.14,43000.67,direct,
1642309200,43147.88,43000.67,43060.84,215.6,9289765.14,43000.67,direct,
1642312800,43243.6,42960.1,43000.67,326.34,14076959.91,43226.86,direct,
1642316400,43278.91,43159.43,43226.86,339.07,14659889.66,43231.49,direct,
1642320000,43323.95,43094.43,43231.49,424.29,18340074.92,43101.05,direct,
1642323600,43145.57,43058.25,43101.05,335.98,14483466.65,43096.75,direct,
1642327200,43201.43,42924.61,43096.75,393.05,16951818.88,42936.32,direct,
1642330800,43049.19,42808.84,42936.32,460.2,19757732.06,43003.29,direct,
1642334400,43159.15,42997.63,43003.29,310.69,13387381.82,43043.26,direct,
1642338000,43191.49,42617.07,43043.26,1446.35,61973905.13,43163.62,direct,
1642341600,43444.81,43070.33,43163.62,1090.54,47211199.98,43329.66,direct,
1642345200,43378.53,43169.55,43329.66,575.02,24870824.03,43240.82,direct,
1642348800,43484.21,43206.36,43240.82,573.18,24866179.91,43413.03,direct,
1642352400,43454.73,43076.62,43413.03,588.31,25437210.98,43098.94,direct,
1642356000,43154.04,43007.54,43098.94,529.04,22797122.91,43086.33,direct,
1642359600,43097.8,42827.8,43086.33,667.34,28645606.3,42852.7,direct,
1642363200,43128.4,42777.41,42852.7,685.65,29460153.19,43060.35,direct,
1642366800,43114.44,42931.0,43060.35,471.94,20294859.68,42976.12,direct,
1642370400,43258.47,42973.19,42976.12,439.6,18983155.75,43219.0,direct,
1642374000,43285.98,43083.74,43219.0,659.77,28500082.78,43100.36,direct,
1642377600,43198.05,42905.87,43100.36,602.4,25931609.23,42915.33,direct,
1642381200,42961.17,42838.38,42915.33,619.3,26566088.56,42911.2,direct,
1642384800,42966.26,42813.9,42911.2,474.08,20337038.45,42946.17,direct,
1642388400,43003.63,42647.92,42946.17,823.46,35257441.84,42657.78,direct,
1642392000,42810.3,42628.41,42657.78,711.97,30407787.62,42632.41,direct,
1642395600,42696.44,42370.5,42632.41,1432.47,60884691.19,42673.72,direct,
1642395600,42696.44,42370.5,42632.41,1432.47,60884691.19,42673.72,direct,
1642399200,42883.08,42673.37,42673.72,605.6,25910036.82,42775.62,direct,
1642402800,42975.0,42665.6,42775.62,491.99,21060147.13,42676.51,direct,
