,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
0,1648496880,3424.84,3420.27,3424.15,411.23,1407782.98,3420.27,direct,
1,1648496940,3420.81,3417.52,3420.27,285.62,976463.08,3419.97,direct,
2,1648497000,3420.24,3410.0,3419.97,538.4,1838427.45,3410.07,direct,
3,1648497060,3415.17,3409.16,3410.07,249.73,852332.35,3414.58,direct,
4,1648497120,3415.5,3403.57,3414.58,652.3,2222938.4,3403.67,direct,
5,1648497180,3410.03,3403.56,3403.67,438.38,1493474.68,3409.93,direct,
6,1648497240,3413.83,3408.9,3409.93,234.18,798999.72,3413.69,direct,
7,1648497300,3414.32,3412.84,3413.69,256.58,876110.5,3414.06,direct,
8,1648497360,3417.72,3413.72,3414.06,229.7,784041.21,3417.35,direct,
9,1648497420,3418.17,3413.04,3417.35,284.24,970947.81,3413.26,direct,
10,1648497480,3413.26,3409.97,3413.26,405.37,1383110.85,3410.11,direct,
11,1648497540,3413.98,3409.77,3410.11,361.22,1232314.69,3411.66,direct,
12,1648497600,3412.32,3408.69,3411.66,194.26,662527.45,3409.04,direct,
13,1648497660,3409.42,3406.49,3409.04,196.4,669268.15,3407.76,direct,
14,1648497720,3412.82,3407.76,3407.76,358.29,1222241.34,3411.64,direct,
15,1648497780,3413.1,3410.89,3411.64,90.91,310270.48,3411.08,direct,
16,1648497840,3411.08,3408.46,3411.08,129.23,440638.55,3408.5,direct,
17,1648497900,3408.69,3406.22,3408.5,224.51,764892.79,3406.89,direct,
18,1648497960,3407.05,3405.45,3406.89,112.28,382481.27,3406.16,direct,
19,1648498020,3407.05,3405.29,3406.16,125.46,427334.51,3405.96,direct,
20,1648498080,3406.31,3403.8,3405.96,253.17,862002.64,3403.95,direct,
21,1648498140,3405.52,3401.87,3403.95,248.97,847451.18,3405.19,direct,
22,1648498200,3406.87,3403.5,3405.19,240.03,817503.89,3406.64,direct,
23,1648498260,3407.99,3404.34,3406.64,236.03,804029.65,3405.89,direct,
24,1648498320,3408.88,3405.7,3405.89,248.04,845063.72,3408.74,direct,
25,1648498380,3408.96,3407.03,3408.74,249.2,849363.0,3407.41,direct,
26,1648498440,3407.63,3405.51,3407.41,190.19,648022.77,3405.81,direct,
27,1648498500,3409.49,3405.5,3405.81,168.35,573821.63,3409.0,direct,
28,1648498560,3409.12,3404.88,3409.0,115.31,392938.93,3405.67,direct,
29,1648498620,3406.56,3403.25,3405.67,222.43,757225.39,3403.29,direct,
30,1648498680,3405.81,3403.29,3403.29,118.87,404795.43,3405.08,direct,
31,1648498740,3405.59,3404.88,3405.08,71.2,242454.49,3405.36,direct,
32,1648498800,3408.23,3404.68,3405.36,132.59,451656.33,3408.01,direct,
33,1648498860,3408.92,3407.25,3408.01,124.27,423612.38,3408.35,direct,
34,1648498920,3408.35,3406.77,3408.35,59.58,203028.75,3407.77,direct,
35,1648498980,3409.6,3407.77,3407.77,204.65,697790.45,3409.54,direct,
36,1648499040,3414.12,3409.54,3409.54,366.46,1250311.53,3412.91,direct,
37,1648499100,3413.99,3411.65,3412.91,96.71,330057.22,3412.76,direct,
38,1648499160,3413.5,3412.42,3412.76,51.99,177487.4,3413.2,direct,
39,1648499220,3413.7,3411.1,3413.2,391.61,1336424.94,3411.45,direct,
40,1648499280,3411.53,3410.72,3411.45,234.06,798360.97,3411.25,direct,
41,1648499340,3411.61,3410.5,3411.25,79.6,271551.37,3411.09,direct,
42,1648499400,3413.47,3410.62,3411.09,369.93,1262423.03,3413.32,direct,
