time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1642096800,3297.15,3266.58,3283.12,8702.56,28579941.58,3271.76,direct,
1642100400,3292.41,3244.11,3271.76,12799.33,41790460.43,3272.14,direct,
1642104000,3272.19,3234.68,3272.14,17367.88,56466769.51,3271.76,direct,
1642107600,3277.2,3266.62,3271.76,8223.85,26913883.23,3270.93,direct,
1642107600,3277.2,3266.62,3271.76,8223.85,26913883.23,3270.93,direct,
1642111200,3277.16,3246.72,3270.93,8682.2,28266900.44,3247.99,direct,
1642114800,3264.87,3235.72,3247.99,6701.96,21799434.15,3242.26,direct,
1642118400,3270.45,3222.9,3242.26,12346.97,40086260.99,3268.99,direct,
1642122000,3270.47,3254.12,3268.99,6522.43,21281497.42,3260.17,direct,
1642125600,3276.9,3248.76,3260.17,6764.95,22100579.29,3274.98,direct,
1642129200,3276.39,3263.52,3274.98,5575.08,18211763.22,3269.46,direct,
1642132800,3284.87,3269.03,3269.46,5218.54,17101671.84,3274.19,direct,
1642136400,3307.5,3272.43,3274.19,8237.33,27068000.37,3306.43,direct,
1642140000,3313.28,3293.7,3306.43,6930.31,22894068.01,3293.7,direct,
1642143600,3295.68,3265.19,3293.7,10501.01,34497907.18,3268.16,direct,
1642147200,3270.13,3241.66,3268.16,7265.97,23642499.26,3257.74,direct,
1642150800,3275.48,3253.45,3257.74,18449.08,60266770.37,3264.07,direct,
1642154400,3269.38,3219.39,3264.07,10027.65,32524904.49,3226.56,direct,
1642158000,3226.89,3197.59,3226.56,14952.19,47965785.95,3203.26,direct,
1642161600,3231.15,3190.86,3203.26,10906.54,35059200.13,3212.96,direct,
1642165200,3231.46,3205.36,3212.96,7649.15,24631406.62,3210.93,direct,
1642168800,3285.19,3205.8,3210.93,14491.94,47005515.4,3278.8,direct,
1642172400,3299.05,3261.71,3278.8,13934.37,45723228.92,3279.18,direct,
1642176000,3297.27,3260.02,3279.18,11871.72,38916373.88,3296.04,direct,
1642179600,3308.42,3276.85,3296.04,9068.2,29833081.29,3280.11,direct,
1642183200,3295.55,3273.02,3280.11,11032.18,36212824.52,3293.91,direct,
1642186800,3326.96,3293.69,3293.91,11953.33,39562651.08,3310.71,direct,
1642190400,3318.53,3300.37,3310.71,7404.06,24486751.67,3305.06,direct,
1642194000,3344.43,3304.53,3305.06,8672.12,28788265.94,3332.98,direct,
1642194000,3344.43,3304.53,3305.06,8672.12,28788265.94,3332.98,direct,
1642197600,3334.01,3316.25,3332.98,5114.68,17010909.14,3316.35,direct,
1642201200,3320.07,3294.77,3316.35,6802.88,22508140.77,3309.66,direct,
1642204800,3327.79,3304.55,3309.66,5990.49,19854216.41,3316.61,direct,
1642208400,3319.03,3298.1,3316.61,4072.64,13476580.25,3305.13,direct,
1642212000,3317.41,3300.3,3305.13,3423.83,11336923.12,3317.41,direct,
1642215600,3323.02,3305.84,3317.41,3340.5,11079868.94,3308.57,direct,
1642219200,3310.11,3296.05,3308.57,4662.69,15408312.46,3306.72,direct,
1642222800,3318.01,3301.16,3306.72,2807.18,9291917.99,3310.43,direct,
1642226400,3322.08,3305.54,3310.43,3389.09,11231703.83,3320.05,direct,
1642230000,3320.96,3307.63,3320.05,2065.81,6845364.03,3315.83,direct,
1642233600,3326.43,3313.04,3315.83,3022.81,10033880.22,3315.1,direct,
1642237200,3334.05,3313.19,3315.1,2662.23,8840877.77,3332.18,direct,
1642240800,3339.82,3325.44,3332.18,2519.88,8396744.15,3325.92,direct,
1642244400,3326.41,3315.49,3325.92,3121.11,10365981.46,3320.06,direct,
1642248000,3321.44,3262.31,3320.06,10948.34,35947304.94,3284.47,direct,
1642251600,3310.94,3277.16,3284.47,8394.54,27685253.53,3304.58,direct,
1642255200,3358.99,3295.78,3304.58,14805.36,49297461.15,3341.21,direct,
1642258800,3369.87,3335.14,3341.21,8713.63,29231574.79,3364.61,direct,
1642262400,3372.84,3355.76,3364.61,6337.07,21316638.39,3361.58,direct,
1642266000,3363.49,3349.79,3361.58,6339.64,21282075.3,3352.48,direct,
1642269600,3352.48,3343.2,3352.48,5258.06,17601619.95,3345.39,direct,
1642273200,3351.65,3342.27,3345.39,4349.14,14555208.47,3351.27,direct,
1642276800,3371.72,3351.27,3351.27,6172.3,20751077.86,3354.35,direct,
1642280400,3354.51,3329.2,3354.35,5720.17,19125166.11,3336.31,direct,
1642280400,3354.51,3329.2,3354.35,5720.17,19125166.11,3336.31,direct,
1642284000,3342.79,3329.83,3336.31,3865.64,12896095.3,3339.68,direct,
1642287600,3346.2,3326.86,3339.68,4171.56,13923670.18,3328.63,direct,
1642291200,3336.23,3319.03,3328.63,3899.22,12976777.2,3332.8,direct,
1642294800,3338.56,3323.42,3332.8,3080.27,10257411.93,3323.43,direct,
1642298400,3327.77,3297.9,3323.43,4426.42,14680432.91,3305.4,direct,
1642302000,3321.51,3301.43,3305.4,4200.76,13916347.91,3316.12,direct,
1642305600,3324.19,3309.77,3316.12,4116.01,13658982.01,3319.94,direct,
1642309200,3325.14,3309.33,3319.94,2225.69,7386148.25,3309.62,direct,
1642312800,3338.59,3306.86,3309.62,3247.68,10799836.39,3337.54,direct,
1642316400,3341.13,3331.63,3337.54,2701.27,9013892.61,3334.36,direct,
1642320000,3339.2,3313.35,3334.36,3493.43,11622438.62,3313.52,direct,
1642323600,3324.81,3310.79,3313.52,4422.84,14671488.08,3320.77,direct,
1642327200,3335.36,3307.72,3320.77,3151.23,10482665.16,3308.51,direct,
1642330800,3319.99,3288.63,3308.51,4928.1,16288833.36,3314.94,direct,
1642334400,3346.48,3314.69,3314.94,3518.79,11724026.54,3335.55,direct,
1642338000,3344.27,3275.11,3335.55,11229.16,37108185.18,3342.49,direct,
1642341600,3362.94,3330.59,3342.49,9671.18,32395883.65,3352.64,direct,
1642345200,3361.76,3344.11,3352.64,5230.74,17535451.22,3354.31,direct,
1642348800,3393.05,3347.47,3354.31,12718.59,42923072.53,3373.44,direct,
1642352400,3376.68,3346.02,3373.44,5692.41,19135438.44,3348.07,direct,
1642356000,3354.88,3345.85,3348.07,4109.38,13767378.11,3349.29,direct,
1642359600,3351.01,3315.27,3349.29,6584.13,21948801.81,3322.15,direct,
1642363200,3338.98,3310.8,3322.15,4729.78,15738551.24,3335.47,direct,
1642366800,3339.41,3326.92,3335.47,4082.03,13604505.5,3331.87,direct,
1642366800,3339.41,3326.92,3335.47,4082.03,13604505.5,3331.87,direct,
1642370400,3353.33,3330.92,3331.87,3732.85,12491240.43,3351.31,direct,
1642374000,3364.07,3349.17,3351.31,7382.99,24789893.48,3349.61,direct,
1642377600,3358.54,3327.24,3349.61,7438.01,24861331.08,3327.82,direct,
1642381200,3332.31,3315.79,3327.82,6313.68,20985235.42,3321.33,direct,
1642384800,3328.46,3312.89,3321.33,6653.51,22078538.59,3327.27,direct,
1642388400,3331.05,3258.18,3327.27,11809.61,38938703.17,3259.5,direct,
1642392000,3275.66,3253.7,3259.5,13979.71,45636658.66,3254.84,direct,
1642395600,3269.18,3239.51,3254.84,19578.69,63583356.92,3268.27,direct,
1642399200,3284.17,3264.68,3268.27,5786.7,18960503.33,3274.83,direct,
1642402800,3300.02,3272.3,3274.83,5282.95,17370985.56,3273.18,direct,
1642406400,3278.54,3252.46,3273.18,9667.39,31545930.51,3273.17,direct,
1642410000,3282.93,3264.67,3273.17,4160.6,13619644.73,3276.11,direct,
1642413600,3279.92,3257.0,3276.11,4697.59,15347774.98,3274.81,direct,
1642417200,3280.27,3256.39,3274.81,4024.93,13151253.38,3257.26,direct,
1642420800,3280.71,3236.54,3257.26,8953.26,29182748.1,3262.14,direct,
1642424400,3276.07,3258.11,3262.14,4387.96,14335002.77,3269.24,direct,
1642428000,3276.12,3250.65,3269.24,6685.39,21816958.72,3257.51,direct,
1642431600,3258.95,3222.06,3257.51,13322.7,43138423.25,3237.75,direct,
1642435200,3246.96,3209.15,3237.75,14170.22,45738731.8,3229.77,direct,
1642438800,3231.7,3195.27,3229.77,14522.26,46631060.39,3208.23,direct,
1642442400,3218.99,3181.88,3208.23,14356.21,45887561.62,3218.33,direct,
1642446000,3228.19,3215.51,3218.33,10297.25,33178171.26,3221.12,direct,
1642449600,3224.92,3209.76,3221.12,11043.58,35528748.68,3211.0,direct,
1642453200,3211.28,3153.29,3211.0,28996.42,92211719.72,3166.4,direct,
1642453200,3211.28,3153.29,3211.0,28996.42,92211719.72,3166.4,direct,
1642456800,3216.42,3143.23,3166.4,14543.79,46152075.14,3194.16,direct,
1642460400,3222.43,3193.42,3194.16,13108.73,42065146.95,3210.9,direct,
1642464000,3235.8,3207.1,3210.9,15172.23,48934042.34,3230.07,direct,
1642467600,3244.64,3219.21,3230.07,9074.37,29315613.03,3223.85,direct,
1642471200,3225.0,3210.4,3223.85,10959.83,35239186.95,3218.38,direct,
1642474800,3219.3,3177.56,3218.38,9972.41,31878243.08,3183.25,direct,
1642478400,3189.29,3165.38,3183.25,7160.49,22747978.21,3177.12,direct,
1642482000,3183.14,3167.05,3177.12,4801.66,15254731.96,3175.89,direct,
1642485600,3207.86,3175.55,3175.89,4556.24,14558852.37,3202.8,direct,
1642489200,3206.77,3183.15,3202.8,3984.0,12711681.6,3187.97,direct,
1642492800,3188.39,3151.07,3187.97,10320.65,32644120.76,3157.48,direct,
1642496400,3175.78,3129.72,3157.48,23883.33,75234926.52,3166.54,direct,
1642500000,3192.57,3159.17,3166.54,11369.33,36141032.33,3176.69,direct,
1642503600,3177.12,3155.61,3176.69,8461.47,26777774.56,3173.45,direct,
1642507200,3181.95,3148.91,3173.45,10807.57,34134960.66,3163.12,direct,
1642510800,3166.27,3112.01,3163.12,15727.76,49252106.04,3139.11,direct,
1642514400,3144.55,3100.86,3139.11,20600.03,64228515.42,3119.43,direct,
1642518000,3145.0,3114.07,3119.43,14820.63,46397146.78,3116.54,direct,
1642521600,3140.15,3103.33,3116.54,11793.57,36819476.83,3132.33,direct,
1642525200,3134.26,3105.09,3132.33,10825.36,33727599.88,3105.58,direct,
1642528800,3112.84,3085.01,3105.58,16113.36,49923793.62,3109.19,direct,
1642532400,3134.21,3107.05,3109.19,8432.88,26314786.72,3129.09,direct,
1642536000,3132.7,3101.86,3129.09,10967.94,34158630.3,3124.14,direct,
1642539600,3169.95,3119.56,3124.14,25940.08,81763122.72,3164.35,direct,
1642539600,3169.95,3119.56,3124.14,25940.08,81763122.72,3164.35,direct,
1642543200,3193.07,3157.25,3164.35,7628.16,24222284.11,3180.04,direct,
1642546800,3183.04,3157.93,3180.04,7646.34,24235216.91,3161.5,direct,
1642550400,3171.21,3145.71,3161.5,6061.32,19147012.04,3156.17,direct,
1642554000,3174.8,3154.8,3156.17,5100.25,16149007.94,3173.27,direct,
1642557600,3174.98,3153.12,3173.27,4736.43,14981933.78,3158.02,direct,
1642561200,3158.93,3089.94,3158.02,24471.49,76257407.38,3100.53,direct,
1642564800,3113.95,3098.43,3100.53,9201.57,28578886.99,3102.54,direct,
1642568400,3113.73,3099.64,3102.54,4827.52,15000926.37,3106.93,direct,
1642572000,3111.99,3091.89,3106.93,4372.28,13578797.2,3101.42,direct,
1642575600,3101.58,3049.77,3101.42,21208.13,65012069.43,3060.4,direct,
1642579200,3069.8,3048.26,3060.4,10045.04,30737324.55,3064.5,direct,
1642582800,3092.55,3061.38,3064.5,9998.15,30782444.29,3087.43,direct,
1642586400,3089.13,3052.38,3087.43,13600.23,41735736.49,3077.91,direct,
1642590000,3129.45,3076.84,3077.91,21031.14,65352568.76,3118.35,direct,
1642593600,3132.97,3114.3,3118.35,12367.67,38617873.94,3120.3,direct,
1642597200,3143.5,3117.13,3120.3,14071.24,44023584.76,3124.27,direct,
1642600800,3162.03,3112.11,3124.27,21830.63,68572255.96,3157.42,direct,
1642604400,3161.15,3114.38,3157.42,16731.22,52525529.37,3124.42,direct,
1642608000,3132.12,3084.58,3124.42,19330.02,59894695.31,3101.47,direct,
1642611600,3158.9,3100.95,3101.47,15359.97,48151567.65,3151.98,direct,
1642615200,3157.03,3127.44,3151.98,9183.47,28835504.11,3136.95,direct,
1642618800,3141.06,3117.59,3136.95,13568.47,42457343.97,3131.15,direct,
1642622400,3139.34,3104.5,3131.15,12427.8,38762167.19,3108.86,direct,
1642626000,3127.34,3108.86,3108.86,8575.94,26755594.5,3114.7,direct,
1642626000,3127.34,3108.86,3108.86,8575.94,26755594.5,3114.7,direct,
1642629600,3130.89,3106.13,3114.7,5038.03,15728982.54,3128.17,direct,
1642633200,3128.64,3083.3,3128.17,7292.36,22636895.44,3084.78,direct,
1642636800,3122.61,3084.29,3084.78,6052.4,18802939.51,3113.66,direct,
1642640400,3120.4,3095.14,3113.66,5134.43,15955038.32,3113.58,direct,
1642644000,3130.1,3113.23,3113.58,5780.59,18058839.32,3124.32,direct,
1642647600,3131.49,3118.07,3124.32,4359.98,13625171.34,3126.66,direct,
1642651200,3137.22,3122.74,3126.66,4455.89,13939372.29,3125.63,direct,
1642654800,3132.94,3115.01,3125.63,3246.6,10141588.86,3129.74,direct,
1642658400,3148.22,3128.87,3129.74,3715.03,11673533.08,3146.6,direct,
1642662000,3152.85,3135.55,3146.6,10568.22,33225560.09,3139.47,direct,
1642665600,3142.28,3124.28,3139.47,4041.77,12655168.1,3130.76,direct,
1642669200,3149.19,3118.35,3130.76,3913.05,12258079.79,3145.27,direct,
1642672800,3149.43,3135.98,3145.27,4566.48,14356492.34,3141.01,direct,
1642676400,3154.94,3140.76,3141.01,5211.98,16411019.95,3153.0,direct,
1642680000,3153.53,3128.27,3153.0,6138.02,19249259.23,3136.55,direct,
1642683600,3183.44,3134.01,3136.55,14877.69,47144677.55,3182.77,direct,
1642687200,3224.69,3182.77,3182.77,27629.21,88555755.14,3220.85,direct,
1642690800,3270.04,3219.43,3220.85,29210.28,94865342.84,3262.01,direct,
1642694400,3272.69,3239.5,3262.01,13415.74,43643502.75,3246.42,direct,
1642698000,3250.68,3226.73,3246.42,9431.84,30552516.67,3233.73,direct,
1642701600,3236.19,3215.67,3233.73,13715.56,44260374.14,3215.67,direct,
1642705200,3247.21,3202.65,3215.67,17258.48,55672773.65,3216.28,direct,
1642708800,3219.52,3183.76,3216.28,19522.38,62405473.63,3195.54,direct,
1642712400,3197.2,3082.43,3195.54,34330.0,107587785.53,3083.1,direct,
1642712400,3197.2,3082.43,3195.54,34330.0,107587785.53,3083.1,direct,
1642716000,3099.96,3024.51,3083.1,43702.46,134078046.3,3060.04,direct,
1642719600,3060.97,2987.33,3060.04,46561.52,140445270.69,3002.43,direct,
1642723200,3033.86,2968.87,3002.43,43165.05,129606566.33,3017.99,direct,
1642726800,3018.47,2895.46,3017.99,52635.83,155260531.79,2899.21,direct,
1642730400,2953.87,2884.24,2899.21,49500.09,144449109.62,2907.55,direct,
1642734000,2916.88,2809.86,2907.55,67623.88,192837609.5,2837.43,direct,
1642737600,2880.78,2836.19,2837.43,25412.85,72708830.54,2863.19,direct,
1642741200,2877.34,2850.39,2863.19,19708.32,56404069.11,2859.17,direct,
1642744800,2866.89,2835.79,2859.17,20170.54,57580139.9,2848.59,direct,
1642748400,2895.88,2837.76,2848.59,32622.67,93806914.45,2883.14,direct,
1642752000,2899.69,2878.42,2883.14,17835.65,51523369.7,2893.48,direct,
1642755600,2894.7,2870.32,2893.48,14816.59,42692958.46,2870.72,direct,
1642759200,2887.22,2864.17,2870.72,10654.83,30618814.33,2873.19,direct,
1642762800,2877.86,2835.11,2873.19,15134.17,43135423.95,2847.84,direct,
1642766400,2854.6,2737.96,2847.84,54629.86,152115787.09,2775.15,direct,
1642770000,2813.4,2759.36,2775.15,35962.89,100128820.13,2797.06,direct,
1642773600,2833.74,2766.57,2797.06,38851.46,108565945.33,2783.24,direct,
1642777200,2853.12,2765.69,2783.24,41240.54,115917760.57,2830.8,direct,
1642780800,2861.07,2792.81,2830.8,31958.55,90369899.1,2810.73,direct,
1642784400,2815.23,2766.52,2810.73,21788.42,60716514.0,2780.37,direct,
1642788000,2806.96,2755.59,2780.37,25811.38,71789217.41,2769.42,direct,
1642791600,2789.94,2739.41,2769.42,24091.78,66682870.77,2741.48,direct,
1642795200,2763.33,2700.74,2741.48,56805.43,154954386.16,2748.29,direct,
1642798800,2757.62,2561.33,2748.29,107769.52,284801465.4,2613.89,direct,
1642798800,2757.62,2561.33,2748.29,107769.52,284801465.4,2613.89,direct,
1642802400,2647.17,2501.27,2613.89,91692.63,236044022.54,2547.15,direct,
1642806000,2597.99,2473.06,2547.15,89111.06,227041096.03,2569.59,direct,
1642809600,2626.26,2551.05,2569.59,45605.77,118276188.7,2591.48,direct,
1642813200,2616.82,2582.98,2591.48,26129.92,67908298.45,2609.62,direct,
1642816800,2611.23,2583.77,2609.62,18574.2,48228572.68,2595.06,direct,
1642820400,2617.28,2543.72,2595.06,27794.88,71692077.78,2567.32,direct,
1642824000,2576.78,2550.19,2567.32,19142.08,49120804.55,2557.19,direct,
1642827600,2564.18,2488.17,2557.19,29092.86,73516284.06,2496.86,direct,
1642831200,2532.37,2464.54,2496.86,36651.04,91673047.76,2506.97,direct,
1642834800,2526.65,2432.76,2506.97,40171.0,99758049.03,2466.69,direct,
1642838400,2503.89,2464.48,2466.69,18084.8,44934268.73,2469.08,direct,
1642842000,2485.53,2378.37,2469.08,51333.74,124420843.69,2389.53,direct,
1642845600,2463.99,2306.11,2389.53,95472.86,227384636.69,2450.76,direct,
1642849200,2476.83,2387.02,2450.76,31841.96,77459553.17,2432.25,direct,
1642852800,2498.69,2423.97,2432.25,35516.54,87297022.04,2491.82,direct,
1642856400,2517.92,2459.47,2491.82,33226.55,82622455.29,2467.85,direct,
1642860000,2473.97,2417.7,2467.85,24329.74,59664510.39,2420.85,direct,
1642863600,2431.2,2382.68,2420.85,31903.54,76652528.66,2389.08,direct,
1642867200,2464.82,2362.12,2389.08,53073.58,128586210.84,2439.62,direct,
1642870800,2450.62,2371.12,2439.62,38343.22,92287923.47,2381.73,direct,
1642874400,2393.75,2322.33,2381.73,53512.65,125880315.53,2329.45,direct,
1642878000,2374.17,2320.12,2329.45,32692.5,76673769.83,2337.34,direct,
1642881600,2453.32,2320.28,2337.34,64860.46,156013224.71,2431.08,direct,
1642885200,2469.08,2411.82,2431.08,29264.11,71257181.28,2448.28,direct,
1642885200,2469.08,2411.82,2431.08,29264.11,71257181.28,2448.28,direct,
1642888800,2448.41,2366.71,2448.28,24690.13,59670184.63,2379.89,direct,
1642892400,2413.52,2372.01,2379.89,21032.16,50366498.62,2412.23,direct,
1642896000,2450.04,2399.16,2412.23,20993.62,51027062.54,2448.24,direct,
1642899600,2462.97,2434.86,2448.24,19700.49,48236937.05,2445.55,direct,
1642903200,2449.65,2390.48,2445.55,13138.75,31797430.65,2395.8,direct,
1642906800,2420.71,2387.62,2395.8,13052.64,31380148.24,2418.17,direct,
1642910400,2445.64,2409.19,2418.17,19104.25,46486495.41,2433.81,direct,
1642914000,2479.18,2409.84,2433.81,21263.45,51878362.17,2468.47,direct,
1642917600,2479.41,2452.2,2468.47,14416.09,35522768.56,2463.4,direct,
1642921200,2502.69,2460.39,2463.4,20319.89,50585051.99,2488.93,direct,
1642924800,2518.54,2480.05,2488.93,25597.7,63878804.14,2518.54,direct,
1642928400,2549.64,2510.56,2518.54,24964.77,63226592.98,2535.43,direct,
1642932000,2537.16,2515.13,2535.43,14987.71,37871219.17,2535.18,direct,
1642935600,2537.39,2493.12,2535.18,11671.86,29325159.1,2499.71,direct,
1642939200,2505.8,2484.01,2499.71,11057.3,27567497.92,2497.25,direct,
1642942800,2510.61,2484.95,2497.25,11353.66,28386236.98,2506.86,direct,
1642946400,2515.14,2407.33,2506.86,34855.05,85302923.61,2434.92,direct,
1642950000,2441.54,2420.12,2434.92,12963.03,31519668.5,2433.48,direct,
1642953600,2452.15,2417.35,2433.48,14637.93,35622898.37,2426.36,direct,
1642957200,2447.07,2424.5,2426.36,9866.94,24075446.38,2439.16,direct,
1642960800,2447.11,2407.49,2439.16,16342.86,39641605.88,2416.06,direct,
1642964400,2428.93,2377.68,2416.06,23046.73,55369624.43,2385.41,direct,
1642968000,2428.11,2372.63,2385.41,16774.9,40407402.83,2424.44,direct,
1642971600,2438.82,2405.97,2424.44,14386.1,34830618.92,2423.18,direct,
1642971600,2438.82,2405.97,2424.44,14386.1,34830618.92,2423.18,direct,
1642975200,2448.99,2420.26,2423.18,12984.85,31617644.51,2447.58,direct,
1642978800,2548.9,2440.16,2447.58,48353.51,121830688.81,2541.6,direct,
1642982400,2541.78,2485.67,2541.6,25574.3,64022077.83,2491.86,direct,
1642986000,2501.86,2454.18,2491.86,24394.4,60545162.96,2459.59,direct,
1642989600,2465.48,2434.52,2459.59,17699.54,43440792.42,2438.22,direct,
1642993200,2465.91,2435.52,2438.22,16878.1,41371111.18,2461.98,direct,
1642996800,2470.98,2431.06,2461.98,12982.18,31829067.2,2439.35,direct,
1643000400,2446.13,2421.34,2439.35,13709.25,33331644.71,2441.81,direct,
1643004000,2456.63,2430.79,2441.81,10956.45,26766773.58,2436.93,direct,
1643007600,2437.16,2382.2,2436.93,21665.69,52183258.76,2385.27,direct,
1643011200,2441.16,2365.55,2385.27,41007.68,98173556.61,2386.88,direct,
1643014800,2394.98,2323.34,2386.88,48405.02,113972091.86,2337.01,direct,
1643018400,2343.32,2213.72,2337.01,96726.74,219277591.74,2217.33,direct,
1643022000,2285.11,2202.55,2217.33,60287.8,135402098.64,2239.27,direct,
1643025600,2246.81,2174.74,2239.27,54082.99,119329513.43,2188.38,direct,
1643029200,2229.33,2176.09,2188.38,75296.97,165862804.92,2183.93,direct,
1643032800,2254.4,2160.66,2183.93,87315.38,192540361.13,2210.24,direct,
1643036400,2285.2,2170.08,2210.24,91408.38,203684602.13,2273.47,direct,
1643040000,2307.06,2222.79,2273.47,67765.66,153515751.58,2259.77,direct,
1643043600,2367.97,2215.88,2259.77,66086.88,151138728.49,2352.92,direct,
1643047200,2409.98,2334.36,2352.92,62106.12,147804566.85,2389.02,direct,
1643050800,2400.83,2343.16,2389.02,44172.1,104470961.35,2382.0,direct,
