time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1641603600,88.89,87.83,88.16,47554.14,4202919.92,88.12,direct,
1641607200,88.28,87.21,88.12,20157.56,1768881.96,88.2,direct,
1641610800,88.21,86.39,88.2,34745.64,3028850.78,87.17,direct,
1641614400,88.24,87.11,87.17,19890.37,1747540.23,87.92,direct,
1641618000,88.35,87.64,87.92,17435.46,1534688.36,88.13,direct,
1641618000,88.35,87.64,87.92,17435.46,1534688.36,88.13,direct,
1641621600,88.31,87.14,88.13,29151.44,2556011.68,87.86,direct,
1641625200,88.7,87.7,87.86,31700.68,2797636.46,88.64,direct,
1641628800,89.57,88.5,88.64,25525.83,2273631.18,88.89,direct,
1641632400,89.52,87.38,88.89,32325.42,2849750.78,88.11,direct,
1641636000,88.18,86.76,88.11,24747.07,2169905.81,87.11,direct,
1641639600,87.23,86.4,87.11,19749.36,1715924.1,86.93,direct,
1641643200,87.34,86.18,86.93,17943.18,1554055.61,86.27,direct,
1641646800,86.95,86.0,86.27,34800.67,3007273.03,86.57,direct,
1641650400,86.91,85.76,86.57,26997.66,2333438.78,85.83,direct,
1641654000,86.04,82.72,85.83,132695.05,11159092.28,83.33,direct,
1641657600,83.98,81.62,83.33,99086.57,8179016.82,81.75,direct,
1641661200,81.99,80.12,81.75,121481.7,9843682.2,80.32,direct,
1641664800,82.45,79.32,80.32,176089.46,14244756.64,79.48,direct,
1641668400,81.31,79.2,79.48,80844.56,6487847.63,80.25,direct,
1641672000,82.1,80.05,80.25,62123.79,5041696.37,81.22,direct,
1641675600,83.74,81.08,81.22,88516.41,7324330.72,83.32,direct,
1641679200,85.62,83.05,83.32,75661.98,6404453.64,84.79,direct,
1641682800,84.83,83.72,84.79,46774.14,3942443.37,83.91,direct,
1641686400,85.17,82.45,83.91,69376.72,5789666.55,84.75,direct,
1641690000,84.87,82.96,84.75,40688.72,3406185.77,83.78,direct,
1641693600,86.07,83.43,83.78,69759.69,5940008.3,85.9,direct,
1641697200,86.4,84.99,85.9,40205.53,3451401.63,85.11,direct,
1641700800,85.71,85.0,85.11,16668.36,1421632.57,85.42,direct,
1641704400,85.9,84.62,85.42,11417.02,972725.66,84.82,direct,
1641704400,85.9,84.62,85.42,11417.02,972725.66,84.82,direct,
1641708000,85.8,84.62,84.82,15850.08,1350917.89,85.65,direct,
1641711600,85.83,84.83,85.65,12041.53,1026076.53,85.02,direct,
1641715200,85.28,83.83,85.02,15647.31,1320140.94,84.28,direct,
1641718800,84.71,83.38,84.28,14438.75,1212499.94,83.84,direct,
1641722400,84.89,83.3,83.84,16374.11,1376971.28,84.46,direct,
1641726000,85.77,84.46,84.46,13217.02,1128564.72,85.49,direct,
1641729600,85.72,84.58,85.49,13289.9,1130047.33,84.74,direct,
1641733200,85.1,84.07,84.74,14031.06,1185609.07,84.17,direct,
1641736800,84.9,83.71,84.17,24479.72,2066932.31,84.39,direct,
1641740400,86.78,83.43,84.39,53305.38,4547019.56,86.62,direct,
1641744000,88.95,86.52,86.62,100285.48,8774497.75,88.93,direct,
1641747600,89.57,88.34,88.93,63218.52,5626288.85,89.25,direct,
1641751200,90.82,89.2,89.25,67981.58,6121411.99,90.16,direct,
1641754800,91.87,89.65,90.16,86213.99,7842195.72,91.59,direct,
1641758400,91.92,90.7,91.59,52813.05,4823640.66,90.97,direct,
1641762000,91.6,90.69,90.97,49352.87,4500238.76,90.85,direct,
1641765600,90.93,89.12,90.85,44837.42,4030198.39,89.48,direct,
1641769200,89.77,87.7,89.48,72031.35,6382375.74,89.29,direct,
1641772800,90.98,88.51,89.29,55832.5,5005906.82,88.63,direct,
1641776400,89.79,87.79,88.63,38645.79,3426538.8,88.74,direct,
1641780000,89.46,87.29,88.74,42586.28,3765176.2,89.02,direct,
1641783600,89.45,88.5,89.02,17578.37,1564303.44,89.34,direct,
1641787200,90.59,89.3,89.34,32993.86,2972946.5,90.35,direct,
1641790800,90.73,89.7,90.35,23299.15,2102045.35,89.96,direct,
1641790800,90.73,89.7,90.35,23299.15,2102045.35,89.96,direct,
1641794400,89.98,88.68,89.96,23989.08,2146734.89,89.14,direct,
1641798000,90.06,88.61,89.14,28698.54,2564198.88,89.08,direct,
1641801600,89.25,88.25,89.08,21540.96,1910997.08,88.59,direct,
1641805200,88.8,87.78,88.59,19435.28,1711801.65,87.83,direct,
1641808800,88.42,87.45,87.83,19980.68,1757468.84,87.6,direct,
1641812400,87.65,86.52,87.6,32957.02,2866316.35,86.95,direct,
1641816000,87.18,84.68,86.95,58940.38,5050679.79,84.84,direct,
1641819600,85.48,82.7,84.84,77774.59,6544179.44,82.98,direct,
1641823200,85.51,80.25,82.98,230565.04,19081616.62,83.85,direct,
1641826800,84.16,81.64,83.85,143906.31,11923520.52,83.21,direct,
1641830400,85.28,82.85,83.21,75152.39,6353635.47,85.21,direct,
1641834000,85.73,81.31,85.21,155988.83,12977465.67,82.5,direct,
1641837600,84.03,82.2,82.5,71088.15,5912285.64,83.66,direct,
1641841200,84.0,82.74,83.66,32788.73,2733977.12,83.12,direct,
1641844800,84.86,82.79,83.12,44270.65,3716547.09,84.61,direct,
1641848400,84.88,83.86,84.61,36614.39,3088458.21,84.43,direct,
1641852000,85.02,83.86,84.43,29409.06,2487337.78,83.95,direct,
1641855600,84.69,83.6,83.95,19040.87,1606680.7,84.46,direct,
1641859200,84.75,83.25,84.46,23254.87,1951571.72,83.34,direct,
1641862800,84.81,83.3,83.34,29788.7,2511401.76,84.5,direct,
1641866400,86.62,84.15,84.5,68363.2,5851426.75,86.11,direct,
1641870000,86.36,85.59,86.11,33468.57,2877400.95,86.33,direct,
1641873600,86.52,85.85,86.33,28898.7,2492995.12,86.44,direct,
1641877200,86.5,85.57,86.44,29459.96,2533047.74,85.96,direct,
1641877200,86.5,85.57,86.44,29459.96,2533047.74,85.96,direct,
1641880800,86.4,85.76,85.96,12098.15,1041546.02,86.05,direct,
1641884400,86.5,85.68,86.05,12139.24,1045858.08,86.27,direct,
1641888000,87.24,85.66,86.27,38565.81,3338299.37,85.8,direct,
1641891600,86.38,85.06,85.8,19117.21,1639761.87,86.05,direct,
1641895200,86.43,84.98,86.05,12535.79,1072109.42,85.14,direct,
1641898800,85.9,85.13,85.14,9849.85,842345.12,85.53,direct,
1641902400,86.63,85.22,85.53,16642.24,1434259.56,86.18,direct,
1641906000,87.03,85.69,86.18,31487.17,2719676.27,86.44,direct,
1641909600,86.53,84.59,86.44,48598.62,4155301.56,85.83,direct,
1641913200,86.99,85.68,85.83,57712.06,4989466.58,86.81,direct,
1641916800,89.99,86.76,86.81,96251.33,8540634.06,89.4,direct,
1641920400,91.03,88.28,89.4,85314.86,7668372.24,89.66,direct,
1641924000,90.05,88.76,89.66,51809.91,4635741.23,89.69,direct,
1641927600,89.8,88.88,89.69,41285.08,3694181.52,89.72,direct,
1641931200,90.11,89.15,89.72,31176.94,2792798.31,89.5,direct,
1641934800,89.6,88.75,89.5,24316.17,2167403.56,88.99,direct,
1641938400,89.5,88.93,88.99,16022.75,1428256.35,89.06,direct,
1641942000,90.0,88.87,89.06,27925.53,2497388.16,89.64,direct,
1641945600,89.96,89.04,89.64,27555.63,2466736.1,89.31,direct,
1641949200,89.48,88.85,89.31,22650.62,2020840.55,89.24,direct,
1641952800,89.66,89.06,89.24,25563.93,2284743.86,89.37,direct,
1641956400,89.68,89.26,89.37,26663.74,2383980.02,89.39,direct,
1641960000,89.51,89.1,89.39,15156.13,1354600.62,89.31,direct,
1641963600,90.84,89.23,89.31,29030.12,2612057.6,90.81,direct,
1641963600,90.84,89.23,89.31,29030.12,2612057.6,90.81,direct,
1641967200,92.11,90.49,90.81,48759.56,4456624.32,91.57,direct,
1641970800,91.81,89.92,91.57,28758.89,2605410.83,90.66,direct,
1641974400,91.4,90.28,90.66,23725.2,2160342.32,90.94,direct,
1641978000,94.93,90.81,90.94,71149.63,6626164.52,94.93,direct,
1641981600,94.95,93.29,94.93,25212.11,2369031.22,93.81,direct,
1641985200,95.33,93.75,93.81,34071.53,3221741.7,94.96,direct,
1641988800,95.99,94.81,94.96,26644.43,2545625.17,95.93,direct,
1641992400,96.98,94.34,95.93,98922.02,9468703.87,96.44,direct,
1641996000,96.7,95.41,96.44,43626.98,4190498.41,96.09,direct,
1641999600,96.29,94.82,96.09,77663.83,7421282.13,95.6,direct,
1642003200,96.04,94.79,95.6,39165.68,3738622.96,95.78,direct,
1642006800,95.79,94.71,95.78,36282.46,3451858.86,94.95,direct,
1642010400,95.17,93.73,94.95,48761.8,4609728.08,94.06,direct,
1642014000,94.66,93.6,94.06,36310.24,3414000.11,94.53,direct,
1642017600,95.17,93.82,94.53,75071.11,7090219.63,95.02,direct,
1642021200,95.39,94.15,95.02,45982.12,4366654.69,94.5,direct,
1642024800,95.18,94.5,94.5,25034.48,2375417.83,94.77,direct,
1642028400,96.11,94.53,94.77,41834.73,3991602.32,96.02,direct,
1642032000,96.42,94.75,96.02,30041.15,2877692.13,94.87,direct,
1642035600,95.39,93.32,94.87,36900.35,3478439.7,93.83,direct,
1642039200,94.45,93.61,93.83,24453.78,2301697.05,94.05,direct,
1642042800,94.05,92.82,94.05,37463.1,3503563.86,93.54,direct,
1642046400,94.13,93.46,93.54,39058.7,3662562.04,93.51,direct,
1642050000,94.03,93.19,93.51,14822.26,1387485.2,93.71,direct,
1642050000,94.03,93.19,93.51,14822.26,1387485.2,93.71,direct,
1642053600,94.71,93.65,93.71,19532.97,1842208.39,94.52,direct,
1642057200,94.69,94.07,94.52,12488.78,1179722.29,94.67,direct,
1642060800,95.27,94.53,94.67,9979.26,947783.02,95.24,direct,
1642064400,95.37,94.72,95.24,10836.03,1030821.75,95.12,direct,
1642068000,95.36,94.36,95.12,7609.22,723152.48,94.52,direct,
1642071600,94.67,93.65,94.52,17411.31,1638677.04,93.94,direct,
1642075200,94.61,93.86,93.94,9875.85,931680.2,94.61,direct,
1642078800,95.25,94.06,94.61,23948.43,2268275.53,95.25,direct,
1642082400,97.29,95.12,95.25,61607.27,5941967.23,96.53,direct,
1642086000,96.63,92.38,96.53,117863.37,11060203.54,93.48,direct,
1642089600,94.62,93.3,93.48,46323.79,4356295.96,93.64,direct,
1642093200,93.64,91.2,93.64,90797.07,8368441.92,92.24,direct,
1642096800,92.81,91.46,92.24,44776.75,4127369.05,92.04,direct,
1642100400,92.51,90.58,92.04,48364.2,4420455.69,91.19,direct,
1642104000,91.41,90.23,91.19,33752.73,3066811.39,91.41,direct,
1642107600,91.77,91.05,91.41,33032.67,3022494.82,91.66,direct,
1642111200,91.85,89.36,91.66,39252.33,3552969.02,89.98,direct,
1642114800,90.39,89.14,89.98,26023.39,2337353.99,89.76,direct,
1642118400,90.4,88.68,89.76,50311.54,4508505.46,90.2,direct,
1642122000,90.29,89.51,90.2,26411.93,2373719.89,90.02,direct,
1642125600,90.22,89.45,90.02,24665.09,2218013.59,90.03,direct,
1642129200,90.08,89.02,90.03,22793.13,2040971.84,89.89,direct,
1642132800,90.66,89.81,89.89,28706.15,2594762.52,90.15,direct,
1642136400,91.21,90.07,90.15,24676.64,2235582.08,91.09,direct,
1642136400,91.21,90.07,90.15,24676.64,2235582.08,91.09,direct,
1642140000,91.77,91.03,91.09,31344.05,2863469.95,91.28,direct,
1642143600,91.57,90.11,91.28,16956.12,1542368.62,90.37,direct,
1642147200,90.53,89.21,90.37,19925.33,1788478.52,89.8,direct,
1642150800,90.3,89.74,89.8,10541.31,950022.03,90.05,direct,
1642154400,90.45,88.25,90.05,45733.98,4094387.42,88.45,direct,
1642158000,88.5,87.25,88.45,54860.98,4819989.27,88.36,direct,
1642161600,88.99,87.32,88.36,36874.61,3261750.11,88.4,direct,
1642165200,89.4,88.4,88.4,31766.15,2828353.68,88.71,direct,
1642168800,90.61,88.42,88.71,40633.5,3635519.08,90.4,direct,
1642172400,90.91,89.76,90.4,49238.22,4450066.36,90.58,direct,
1642176000,90.78,89.9,90.58,24846.83,2246531.47,90.49,direct,
1642179600,90.87,89.68,90.49,27508.68,2480684.05,89.76,direct,
1642183200,90.23,89.5,89.76,25713.94,2309991.74,90.01,direct,
1642186800,90.71,89.95,90.01,25919.04,2340603.34,90.24,direct,
1642190400,90.69,89.64,90.24,29226.29,2632125.32,89.68,direct,
1642194000,90.41,89.46,89.68,45217.65,4068538.68,90.29,direct,
1642197600,90.48,89.99,90.29,21822.52,1970324.71,90.39,direct,
1642201200,90.75,89.87,90.39,35509.46,3206052.63,90.4,direct,
1642204800,90.67,90.01,90.4,22801.35,2061231.33,90.61,direct,
1642208400,91.42,90.14,90.61,38901.28,3536306.3,90.77,direct,
1642212000,91.78,90.59,90.77,37819.63,3451571.85,91.53,direct,
1642215600,91.59,90.69,91.53,19099.44,1739748.27,90.93,direct,
1642219200,91.14,90.33,90.93,13912.41,1262362.4,90.68,direct,
1642222800,90.81,90.23,90.68,7324.52,662636.49,90.44,direct,
1642222800,90.81,90.23,90.68,7324.52,662636.49,90.44,direct,
1642226400,90.53,90.03,90.44,8379.52,756761.74,90.41,direct,
1642230000,90.57,89.88,90.41,22977.75,2072880.79,90.47,direct,
1642233600,90.53,90.04,90.47,7120.71,642627.46,90.07,direct,
1642237200,90.31,89.88,90.07,6976.52,628357.22,90.22,direct,
1642240800,90.61,90.14,90.22,7590.59,686420.97,90.33,direct,
1642244400,90.83,90.28,90.33,11694.56,1059382.48,90.61,direct,
1642248000,90.78,89.54,90.61,16119.96,1453185.13,90.21,direct,
1642251600,90.69,89.94,90.21,18793.84,1698867.55,90.69,direct,
1642255200,92.64,90.53,90.69,47951.94,4399454.26,92.03,direct,
1642258800,92.76,91.71,92.03,28247.19,2606306.77,92.67,direct,
1642262400,93.17,92.55,92.67,28599.38,2656682.98,93.13,direct,
1642266000,93.47,92.49,93.13,19739.81,1834767.3,92.79,direct,
1642269600,93.61,92.58,92.79,26049.71,2426063.9,93.3,direct,
1642273200,94.29,93.25,93.3,32797.48,3075416.91,94.29,direct,
1642276800,94.4,93.01,94.29,41663.28,3912418.97,93.05,direct,
1642280400,93.57,92.84,93.05,27053.42,2521590.7,93.01,direct,
1642284000,93.58,92.97,93.01,10514.73,981140.19,93.57,direct,
1642287600,94.04,93.02,93.57,18756.21,1755965.06,93.08,direct,
1642291200,93.61,92.68,93.08,21604.2,2011785.68,93.57,direct,
1642294800,93.89,93.07,93.57,16029.68,1498105.6,93.09,direct,
1642298400,93.3,91.86,93.09,39167.28,3624412.71,92.12,direct,
1642302000,92.5,91.86,92.12,14922.07,1376520.14,92.2,direct,
1642305600,92.66,91.88,92.2,15161.31,1399150.52,92.18,direct,
1642309200,92.52,91.96,92.18,9190.5,847738.7,92.01,direct,
1642309200,92.52,91.96,92.18,9190.5,847738.7,92.01,direct,
1642312800,92.93,91.92,92.01,14083.77,1303294.96,92.81,direct,
1642316400,94.01,92.77,92.81,42134.28,3940707.2,93.53,direct,
1642320000,94.35,93.2,93.53,15074.3,1415772.32,93.25,direct,
1642323600,93.78,93.16,93.25,10657.22,996371.4,93.29,direct,
1642327200,93.97,92.67,93.29,7796.02,728983.24,92.72,direct,
1642330800,93.38,92.23,92.72,6588.69,610948.8,93.37,direct,
1642334400,94.03,93.17,93.37,8797.11,824022.88,93.71,direct,
1642338000,94.19,92.64,93.71,22825.34,2132313.55,93.66,direct,
1642341600,94.95,93.3,93.66,37273.23,3515989.58,94.55,direct,
1642345200,94.56,93.65,94.55,20224.77,1900733.79,94.03,direct,
1642348800,94.47,93.64,94.03,27865.49,2620208.72,93.95,direct,
1642352400,94.04,93.0,93.95,19885.21,1858488.51,93.13,direct,
1642356000,93.49,93.1,93.13,19426.66,1812218.29,93.32,direct,
1642359600,93.36,92.21,93.32,27168.18,2518763.19,92.41,direct,
1642363200,92.93,92.22,92.41,18124.79,1679397.77,92.76,direct,
1642366800,92.93,92.38,92.76,10980.19,1016425.63,92.57,direct,
1642370400,92.9,92.51,92.57,11245.19,1042213.61,92.65,direct,
1642374000,92.98,92.12,92.65,14130.3,1306201.79,92.32,direct,
1642377600,92.62,91.54,92.32,24212.74,2230943.77,91.62,direct,
1642381200,92.01,91.47,91.62,25063.12,2299464.23,91.69,direct,
1642384800,91.83,90.5,91.69,31376.86,2855969.51,90.9,direct,
1642388400,91.24,89.73,90.9,29096.74,2631374.84,89.77,direct,
1642392000,90.17,89.11,89.77,31395.95,2815282.33,89.14,direct,
1642395600,89.23,88.22,89.14,35732.66,3174008.84,89.14,direct,
1642395600,89.23,88.22,89.14,35732.66,3174008.84,89.14,direct,
1642399200,89.49,88.95,89.14,26282.22,2346004.84,89.23,direct,
1642402800,89.67,89.01,89.23,20719.28,1852905.2,89.08,direct,
1642406400,89.86,88.81,89.08,11639.51,1038916.2,89.67,direct,
1642410000,89.82,89.23,89.67,7856.57,703138.84,89.7,direct,
1642413600,89.7,88.99,89.7,6117.69,546378.77,89.43,direct,
1642417200,89.52,88.45,89.43,12868.3,1144800.16,88.66,direct,
1642420800,89.12,87.84,88.66,22917.78,2025569.88,88.57,direct,
1642424400,89.3,88.48,88.57,12180.21,1083094.8,88.94,direct,
1642428000,89.19,88.71,88.94,11712.75,1042416.18,89.1,direct,
1642431600,89.16,88.01,89.1,18195.43,1608932.3,88.21,direct,
1642435200,88.49,86.89,88.21,44289.16,3871687.69,87.21,direct,
1642438800,87.68,86.13,87.21,59795.39,5195738.55,87.1,direct,
1642442400,87.2,85.98,87.1,39411.53,3411615.64,87.19,direct,
1642446000,87.67,86.9,87.19,46261.31,4042409.58,87.55,direct,
1642449600,88.02,87.07,87.55,76507.41,6690248.47,87.26,direct,
1642453200,87.33,85.77,87.26,74775.72,6465396.7,85.93,direct,
1642456800,86.97,85.39,85.93,44679.16,3848119.65,86.5,direct,
1642460400,87.08,86.47,86.5,20244.38,1757172.89,86.66,direct,
1642464000,87.22,86.4,86.66,30121.39,2616540.56,87.09,direct,
1642467600,87.44,86.81,87.09,15534.32,1353195.3,86.95,direct,
1642471200,87.0,86.54,86.95,18409.24,1597481.08,86.86,direct,
1642474800,87.2,85.91,86.86,22422.19,1940384.13,86.07,direct,
1642478400,86.55,85.59,86.07,16119.2,1389241.35,86.27,direct,
1642482000,86.29,85.83,86.27,10108.23,870322.33,86.02,direct,
1642482000,86.29,85.83,86.27,10108.23,870322.33,86.02,direct,
1642485600,86.99,86.01,86.02,14859.49,1286297.21,86.87,direct,
1642489200,87.2,86.33,86.87,8820.39,765730.89,86.94,direct,
1642492800,86.97,85.3,86.94,18597.21,1598273.17,85.37,direct,
1642496400,86.36,84.73,85.37,61656.81,5265492.64,85.86,direct,
1642500000,86.72,85.61,85.86,13427.81,1159427.84,85.96,direct,
1642503600,86.1,85.63,85.96,8393.57,720490.53,85.97,direct,
1642507200,86.33,85.24,85.97,15684.63,1344866.7,85.69,direct,
1642510800,85.85,84.66,85.69,37352.46,3177324.59,85.03,direct,
1642514400,85.03,83.64,85.03,72069.38,6075262.33,84.01,direct,
1642518000,84.73,83.73,84.01,41635.46,3512316.47,84.27,direct,
1642521600,84.96,83.96,84.27,29889.86,2524647.59,84.8,direct,
